game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,roster_scope,is_faction_exclusive,military_group_count,permitted_faction_count,availability_notes,unit_key,unit_name,category,unit_class,caste,tier,weight,in_encyclopedia,is_renown,entity_count,model_count,source_total_component_count,hp_per_entity,total_hp,barrier_health,primary_component_role,primary_target_size,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,burst_shot_delay,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,projectile_shot_type,projectile_penetration_class,projectile_expiry_range,projectile_can_damage_buildings,projectile_can_damage_allies,projectile_is_spell,projectile_contact_effect,explosion_key,explosion_base_damage,explosion_ap_damage,explosion_radius,explosion_is_magical,explosion_is_flaming,explosion_affects_allies,explosion_contact_effect,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_missile_weapon_key,source_projectile_key,extracted_at_utc,data_quality_status,notes
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_dlc14_skv_cha_eshin_sorcerer_0,Eshin Sorcerer,character,com,hero,0,medium,true,false,1,1,1,3600,3600,0,man,small,false,true,20,0,40,50,30,0,0,0,0,35,217,93,15,0,0,4,3,false,false,4.2,300,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,1000,250,wh2_dlc14_skv_cha_eshin_sorcerer_0,wh2_dlc14_skv_cha_eshin_sorcerer_0,wh2_dlc14_skv_infantry_hero_eshin_sorcerer,wh2_dlc14_skv_infantry_hero_eshin_sorcerer,,,wh2_main_skv_cha_staff_lord,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_dlc14_skv_cha_master_assassin_0,Master Assassin,character,com,lord,0,medium,true,false,1,1,1,3688,3688,0,man,small,false,true,30,0,45,65,30,0,0,0,0,60,150,230,60,20,0,3.8,3,false,false,5.4,500,true,10,120,125,6,50,25,20,0,1,3,1,0,50,0,70,100,0.5,false,false,small_arm_default,medium,300,false,true,false,wh_main_unit_contact_poison,,,,,,,,,900,900,225,wh2_dlc14_skv_cha_master_assassin_0,wh2_dlc14_skv_cha_master_assassin_0,wh2_dlc14_skv_infantry_hero_master_assassin_blood,wh2_dlc14_skv_infantry_hero_master_assassin_blood,,,wh2_dlc14_skv_master_assassin_claw_blade,wh2_dlc14_skv_throwing_stars_master_assassin,wh2_dlc14_skv_throwing_star_master_assassin,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_dlc14_skv_inf_eshin_triads_0,Eshin Triads,infantry,inf_mel,melee_infantry,2,medium,true,false,72,72,72,80,5760,0,man,small,false,false,20,0,28,64,30,0,0,0,0,30,8,22,10,0,15,4.6,1,false,false,5.4,90,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,750,188,wh2_dlc14_skv_inf_eshin_triads_0,wh2_dlc14_skv_inf_eshin_triads_0,wh2_main_skv_infantry_fast_360,wh2_main_skv_infantry_fast_360,,,wh2_dlc14_eshin_triad_guandao,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_dlc14_skv_inf_poison_wind_mortar_0,Poisoned Wind Mortars,infantry,inf_mis,missile_infantry,3,medium,true,false,12,12,12,328,3936,0,man,small,false,false,70,0,16,50,0,0,0,0,0,14,14,4,2,0,0,4.3,1,false,false,3.8,150,true,10,14,250,14,8,46,0,0,1,1,1,0,90,0,10,175,300,true,false,artillery_default,low_magic,600,false,true,false,wh2_dlc14_unit_contact_poisoned_wind,wh2_dlc14_skv_poison_wind_mortar,12,16,6,true,false,true,wh2_dlc14_unit_contact_poisoned_wind,1050,1100,275,wh2_dlc14_skv_inf_poison_wind_mortar_0,wh2_dlc14_skv_inf_poison_wind_mortar_0,wh2_dlc14_skv_infantry_weaponteam_mortar,wh2_dlc14_skv_infantry_weaponteam_mortar,,,wh2_dlc14_skv_claw,wh2_dlc14_skv_poison_wind_mortar,wh2_dlc14_skv_poison_wind_mortar_globe,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_dlc14_skv_inf_warp_grinder_0,Warp-Grinders,infantry,inf_mel,melee_infantry,2,medium,true,false,24,24,24,184,4416,0,man,small,false,false,70,0,18,45,0,0,0,0,0,20,18,78,8,0,0,5.7,4,true,false,3.8,600,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,600,150,wh2_dlc14_skv_inf_warp_grinder_0,wh2_dlc14_skv_inf_warp_grinder_0,wh2_dlc14_skv_infantry_weaponteam_warp_grinder,wh2_dlc14_skv_infantry_weaponteam_warp_grinder,,,wh2_dlc14_skv_warp_grinder,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_dlc16_skv_mon_brood_horror_0,Brood Horror,monster,inf_mel,monster,3,medium,true,false,1,1,1,6009,6009,0,man,very_large,true,true,40,0,30,55,0,0,0,0,0,40,125,250,65,0,0,4,4,false,false,9.5,2500,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1100,300,wh2_dlc16_skv_mon_brood_horror_0,wh2_dlc16_skv_mon_brood_horror_0,wh2_dlc12_skv_mon_brood_horror_blood,wh2_dlc12_skv_mon_brood_horror_blood,,,wh2_dlc12_skv_brood_horror_0,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_dlc16_skv_mon_rat_ogre_mutant,Mutant Rat Ogre,monster,inf_mel,monster,3,heavy,true,false,1,1,1,6508,6508,0,man,very_large,true,true,30,0,38,60,20,0,0,0,0,52,100,320,60,0,0,3.8,4,true,false,7,3000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,325,wh2_dlc16_skv_mon_rat_ogre_mutant,wh2_dlc16_skv_mon_rat_ogre_mutant,wh2_dlc16_skv_monster_rat_ogre_mutant_blood,wh2_dlc16_skv_monster_rat_ogre_mutant_blood,,,wh2_dlc16_skv_claws_mutant_rat_ogre,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_dlc16_skv_mon_wolf_rats_0,Wolf Rats,infantry,inf_mel,war_beast,1,medium,true,false,80,80,80,83,6640,0,man,small,false,false,15,0,19,34,0,0,0,0,0,28,6,10,30,0,0,4.3,1,true,false,9.5,150,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,550,138,wh2_dlc16_skv_mon_wolf_rats_0,wh2_dlc16_skv_mon_wolf_rats_0,wh2_dlc16_skv_monster_wolf_rat_blood,wh2_dlc16_skv_monster_wolf_rat_blood,,,wh2_dlc16_skv_wolf_rat_ap,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_dlc16_skv_mon_wolf_rats_1,Wolf Rats (Poison),infantry,inf_mel,war_beast,1,medium,true,false,80,80,80,83,6640,0,man,small,false,false,15,0,19,34,0,0,0,0,0,28,24,2,30,0,0,4.3,1,false,false,9.5,150,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,550,138,wh2_dlc16_skv_mon_wolf_rats_1,wh2_dlc16_skv_mon_wolf_rats_1,wh2_dlc16_skv_monster_wolf_rat_poison_blood,wh2_dlc16_skv_monster_wolf_rat_poison_blood,,,wh2_dlc16_skv_wolf_rat_poison,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_main_skv_art_plagueclaw_catapult,Plagueclaw Catapults,artillery,art_fld,warmachine,2,medium,true,false,4,4,56,551,4856,0,engine,large,true,false,30,0,17,54,0,0,0,0,0,15,20,6,2,0,0,4.3,1,false,false,2,2000,true,10,22,400,18,45,105,0,0,1,1,1,0,67,0,10,600,150,true,false,artillery_default,high,700,true,true,false,wh2_main_unit_contact_plague_monk_censer_morale,wh2_main_skv_plagueclaw,35,70,5,true,false,true,wh2_main_unit_contact_plague_monk_censer_morale,900,900,225,wh2_main_skv_art_plagueclaw_catapult,wh2_main_skv_art_plagueclaw_catapult,wh2_main_skv_art_plagueclaw_catapult,wh2_dlc16_skv_infantry_crew,,wh2_main_skv_art_plagueclaw_catapult,wh2_main_skv_sword,wh2_main_skv_plagueclaw_catapult,wh2_main_skv_plagueclaw,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_main_skv_art_warp_lightning_cannon,Warp Lightning Cannons,artillery,art_fld,warmachine,3,medium,true,false,4,4,56,548,4688,0,engine,large,true,false,30,0,16,50,0,0,0,0,0,16,14,4,2,0,0,4.3,1,false,false,2,2000,true,10,22,430,21,80,260,0,70,1,1,1,0,110,0,30,350,9,true,false,artillery_default,very_high_low_entity,600,true,true,false,,wh2_main_skv_warp_lightning,5,20,2,true,false,true,,950,950,238,wh2_main_skv_art_warp_lightning_cannon,wh2_main_skv_art_warp_lightning_cannon,wh2_main_skv_art_warp_lightning_cannon,wh2_dlc16_skv_infantry_crew,,wh2_main_skv_art_warp_lightning_cannon,wh2_main_skv_sword_skavenslaves,wh2_main_skv_warp_lightning,wh2_main_skv_warp_lightning,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_main_skv_cha_assassin,Assassin,character,com,hero,0,medium,true,false,1,1,1,3572,3572,0,man,small,false,true,20,0,35,60,30,0,0,0,0,60,225,150,40,0,0,3.8,3,false,false,5.4,400,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,800,200,wh2_main_skv_cha_assassin,wh2_main_skv_cha_assassin,wh2_main_skv_infantry_fast_hero_assassin,wh2_main_skv_infantry_fast_hero_assassin,,,wh2_main_skv_cha_assassin,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_main_skv_cha_grey_seer_plague_0,Grey Seer (Plague),character,com,lord,0,medium,true,false,1,1,1,3688,3688,0,man,small,false,true,20,0,34,55,0,15,0,0,0,30,217,93,15,0,0,4,3,false,false,4.2,300,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,1000,250,wh2_main_skv_cha_grey_seer_plague_0,wh2_main_skv_cha_grey_seer_plague_0,wh2_main_skv_infantry_hero_grey_seer_plague,wh2_main_skv_infantry_hero_grey_seer_plague,,,wh2_main_skv_cha_staff_lord,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_main_skv_cha_grey_seer_plague_1,Grey Seer (Plague),character,com,lord,0,medium,true,false,1,1,1,6268,6268,0,engine,very_large,true,true,100,0,34,85,0,25,25,0,0,30,60,140,15,20,0,5.2,5,false,false,4.4,1700,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1150,287,wh2_main_skv_cha_grey_seer_plague_1,wh2_main_skv_cha_grey_seer_plague_1,wh2_main_skv_vehicle_screaming_bell,wh2_main_skv_infantry_hero,,wh2_main_skv_vehicle_screaming_bell,wh2_main_skv_cha_screaming_bell,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_main_skv_cha_lord_skrolk,Lord Skrolk,character,com,lord,0,medium,true,false,1,1,1,4672,4672,0,man,small,false,true,30,0,45,65,0,15,0,0,0,54,280,120,30,0,0,4,4,true,false,4.2,400,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,1000,250,wh2_main_skv_cha_lord_skrolk,wh2_main_skv_cha_lord_skrolk,wh2_main_skv_infantry_hero_skrolk,wh2_main_skv_infantry_hero_skrolk,,,wh2_main_skv_cha_skrolk,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_main_skv_cha_plague_priest_0,Plague Priest,character,com,hero,0,medium,true,false,1,1,1,3840,3840,0,man,small,false,true,20,0,32,60,0,15,0,0,0,40,84,196,20,0,0,4,4,true,false,4.2,250,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,1000,250,wh2_main_skv_cha_plague_priest_0,wh2_main_skv_cha_plague_priest_0,wh2_main_skv_infantry_hero_plague_priest,wh2_main_skv_infantry_hero_plague_priest,,,wh2_main_skv_cha_censer_hero,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_main_skv_cha_plague_priest_2,Plague Priest,character,com,hero,0,medium,true,false,1,1,1,5868,5868,0,engine,very_large,true,true,90,0,26,85,0,25,25,0,0,30,60,140,20,20,0,5.2,5,true,false,4.2,1700,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1400,325,wh2_main_skv_cha_plague_priest_2,wh2_main_skv_cha_plague_priest_2,wh2_main_skv_vehicle_plague_furnace,wh2_main_skv_infantry_hero_plague_priest,,wh2_main_skv_vehicle_plague_furnace,wh2_main_skv_cha_plague_furnace,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_main_skv_cha_queek_headtaker,Queek Headtaker,character,com,lord,0,medium,true,false,1,1,1,4672,4672,0,man,small,false,true,110,0,46,70,0,15,0,0,0,66,80,340,50,35,0,4,4,false,false,4,650,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,1100,275,wh2_main_skv_cha_queek_headtaker,wh2_main_skv_cha_queek_headtaker,wh2_main_skv_infantry_fast_hero_queek_headtaker,wh2_main_skv_infantry_fast_hero_queek_headtaker,,,wh2_main_skv_cha_queek_headtaker,,,2026-08-26T04:13:50.342Z,complete,
warhammer_3,8.1.1,24237342,ultra,Skaven,wh2_main_skv_skaven,wh2_main_sc_skv_skaven,wh2_main_skv,race_core_and_variant,false,2,1,,wh2_main_skv_cha_warlock_engineer,Warlock Engineer,character,com,hero,0,medium,true,false,1,1,1,3420,3420,0,man,small,false,true,45,0,32,50,0,15,0,0,0,25,84,196,10,0,0,4,3,false,false,4.2,250,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,1000,250,wh2_main_skv_cha_warlock_engineer,wh2_main_skv_cha_warlock_engineer,wh2_main_skv_infantry_hero_warlock_engineer,wh2_main_skv_infantry_hero_warlock_engineer,,,wh2_main_skv_cha_warlock_engineer,,,2026-08-26T04:13:50.342Z,complete,
