game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,unit_key,unit_name,category,unit_class,caste,tier,weight,in_encyclopedia,is_renown,entity_count,hp_per_entity,total_hp,barrier_health,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_projectile_key,extracted_at_utc,notes
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cav_bull_centaurs_axe,Bull Centaur Renders,inf_melee,inf_mel,melee_cavalry,3,heavy,true,false,16,616,9856,0,false,false,50,35,48,75,0,25,0,0,15,32,34,80,40,0,0,4,3,false,false,62,1700,false,10,,,,,,,,,,,,,,,,,,1500,1500,375,wh3_dlc23_chd_cav_bull_centaurs_axe,wh3_dlc23_chd_cav_bull_centaurs_axe,wh3_dlc23_chd_cav_bull_centaurs_blood,wh3_dlc23_chd_cav_bull_centaurs_blood,,,wh2_dlc23_chd_bull_centaur_axe,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cav_bull_centaurs_dual_axe,Bull Centaur Renders (Dual Axes),inf_melee,inf_mel,melee_cavalry,3,heavy,true,false,16,616,9856,0,false,false,50,0,42,75,0,25,0,0,15,36,34,80,52,18,0,4,3,false,false,62,1700,false,10,,,,,,,,,,,,,,,,,,1550,1550,387,wh3_dlc23_chd_cav_bull_centaurs_dual_axe,wh3_dlc23_chd_cav_bull_centaurs_dual_axe,wh3_dlc23_chd_cav_bull_centaurs_blood,wh3_dlc23_chd_cav_bull_centaurs_blood,,,wh2_dlc23_chd_bull_centaur_dual_axe,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cav_bull_centaurs_greatweapons,Bull Centaur Renders (Great Weapons),inf_melee,inf_mel,melee_cavalry,3,heavy,true,false,16,616,9856,0,false,false,50,0,36,75,0,25,0,0,15,34,34,80,46,0,25,4,3,false,false,62,1700,false,10,,,,,,,,,,,,,,,,,,1550,1550,387,wh3_dlc23_chd_cav_bull_centaurs_greatweapons,wh3_dlc23_chd_cav_bull_centaurs_greatweapons,wh3_dlc23_chd_cav_bull_centaurs_blood,wh3_dlc23_chd_cav_bull_centaurs_blood,,,wh2_dlc23_chd_bull_centaur_great_axe,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cha_bull_centaur_taurruk,Bull Centaur Taur'ruk,inf_melee,com,hero,0,heavy,false,false,1,6280,6280,0,false,true,70,0,42,80,0,25,0,0,25,48,140,320,50,0,30,4,5,false,false,70,3600,false,10,,,,,,,,,,,,,,,,,,1100,1000,250,wh3_dlc23_chd_cha_bull_centaur_taurruk,wh3_dlc23_chd_cha_bull_centaur_taurruk,wh3_dlc23_chd_cav_bull_centaur_taurruk_blood,wh3_dlc23_chd_cav_bull_centaur_taurruk_blood,,,wh2_dlc23_chd_bull_centaur_taurruk_great_axe,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_inf_chaos_dwarf_warriors,Chaos Dwarf Warriors,inf_melee,inf_mel,melee_infantry,2,heavy,true,false,100,82,8200,0,false,false,85,55,44,70,0,0,0,0,15,30,25,9,12,0,0,4.3,1,false,false,28,150,false,10,,,,,,,,,,,,,,,,,,600,600,150,wh3_dlc23_chd_inf_chaos_dwarf_warriors,wh3_dlc23_chd_inf_chaos_dwarf_warriors,wh3_dlc23_chd_inf_chaos_dwarf_warriors,wh3_dlc23_chd_inf_chaos_dwarf_warriors,,,wh3_dlc23_chd_chaos_dwarf_warriors_axe,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons,Chaos Dwarf Warriors (Great Weapons),inf_melee,inf_mel,melee_infantry,2,heavy,true,false,100,82,8200,0,false,false,85,0,34,70,0,0,0,0,15,30,10,28,18,0,0,4.3,1,false,false,28,150,false,10,,,,,,,,,,,,,,,,,,650,650,162,wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons,wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons,wh3_dlc23_chd_inf_chaos_dwarf_warriors,wh3_dlc23_chd_inf_chaos_dwarf_warriors,,,wh3_dlc23_chd_chaos_dwarf_warriors_great_axe,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cha_daemonsmith_sorcerer_death,Daemonsmith Sorcerer (Death),inf_melee,com,hero,0,heavy,false,false,1,3748,3748,0,false,true,120,0,36,70,0,15,0,0,25,38,220,90,16,0,0,4,3,true,false,32,1100,true,10,45,110,10,22,64,0,0,1,1,1,35,0,10,100,10,false,true,550,1000,250,wh3_dlc23_chd_cha_daemonsmith_sorcerer_death,wh3_dlc23_chd_cha_daemonsmith_sorcerer_death,wh3_dlc23_chd_cha_daemonsmith_sorcerer,wh3_dlc23_chd_cha_daemonsmith_sorcerer,,,wh3_dlc23_chd_cha_daemonsmith,wh3_dlc23_chd_cha_pistol_flare,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire,Daemonsmith Sorcerer (Fire),inf_melee,com,hero,0,heavy,false,false,1,3748,3748,0,false,true,120,0,36,70,0,15,0,0,25,38,220,90,16,0,0,4,3,true,false,32,1100,true,10,45,110,10,22,64,0,0,1,1,1,35,0,10,100,10,false,true,550,1000,250,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire,wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire,wh3_dlc23_chd_cha_daemonsmith_sorcerer,wh3_dlc23_chd_cha_daemonsmith_sorcerer,,,wh3_dlc23_chd_cha_daemonsmith,wh3_dlc23_chd_cha_pistol_flare,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut,Daemonsmith Sorcerer (Hashut),inf_melee,com,hero,0,heavy,false,false,1,3748,3748,0,false,true,120,0,36,70,0,15,0,0,25,38,220,90,16,0,0,4,3,true,false,32,1100,true,10,45,110,10,22,64,0,0,1,1,1,35,0,10,100,10,false,true,550,1000,250,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut,wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut,wh3_dlc23_chd_cha_daemonsmith_sorcerer,wh3_dlc23_chd_cha_daemonsmith_sorcerer,,,wh3_dlc23_chd_cha_daemonsmith,wh3_dlc23_chd_cha_pistol_flare,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal,Daemonsmith Sorcerer (Metal),inf_melee,com,hero,0,heavy,false,false,1,3748,3748,0,false,true,120,0,36,70,0,15,0,0,25,38,220,90,16,0,0,4,3,true,false,32,1100,true,10,45,110,10,22,64,0,0,1,1,1,35,0,10,100,10,false,true,550,1000,250,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal,wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal,wh3_dlc23_chd_cha_daemonsmith_sorcerer,wh3_dlc23_chd_cha_daemonsmith_sorcerer,,,wh3_dlc23_chd_cha_daemonsmith,wh3_dlc23_chd_cha_pistol_flare,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cha_drazhoath_the_ashen,Drazhoath the Ashen,inf_melee,com,lord,0,heavy,false,false,1,5520,5520,0,false,true,125,0,65,85,0,15,0,0,35,45,300,130,30,20,0,4,4,false,true,32,1100,false,10,,,,,,,,,,,,,,,,,,900,1000,250,wh3_dlc23_chd_cha_drazhoath_the_ashen,wh3_dlc23_chd_cha_drazhoath_the_ashen,wh3_dlc23_chd_cha_drazhoath_the_ashen,wh3_dlc23_chd_cha_drazhoath_the_ashen,,,wh3_dlc23_chd_cha_drazhoath_the_ashen,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_inf_goblin_labourers,Goblin Labourers,inf_melee,inf_mel,melee_infantry,1,light,true,false,180,50,9000,0,false,false,0,0,16,32,0,0,0,0,0,12,16,4,6,0,0,4.3,1,false,false,33,90,false,10,,,,,,,,,,,,,,,,,,150,150,37,wh3_dlc23_chd_inf_goblin_labourers,wh3_dlc23_chd_inf_goblin_labourers,wh3_dlc23_chd_inf_goblin_labourers,wh3_dlc23_chd_inf_goblin_labourers,,,wh3_dlc23_chd_inf_goblin_labourers,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cha_gorduz_backstabber,Gorduz Backstabber,inf_melee,com,hero,0,light,false,false,1,3864,3864,0,false,true,45,35,58,65,0,15,0,0,0,50,280,160,30,0,0,3.8,3,false,false,40,700,false,10,,,,,,,,,,,,,,,,,,500,1000,0,wh3_dlc23_chd_cha_gorduz_backstabber,wh3_dlc23_chd_cha_gorduz_backstabber,wh3_dlc23_chd_cha_gorduz_backstabber,wh3_dlc23_chd_cha_gorduz_backstabber,,,wh3_dlc23_chd_gorduz_backstabber,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_mon_great_taurus,Great Taurus,inf_melee,inf_mel,monster,3,heavy,true,false,1,6668,6668,0,true,true,50,0,28,60,0,15,0,0,35,46,130,320,80,0,0,3.8,5,false,true,62,2000,false,10,,,,,,,,,,,,,,,,,,1100,1100,275,wh3_dlc23_chd_mon_great_taurus,wh3_dlc23_chd_mon_great_taurus,wh3_dlc23_chd_mon_great_taurus,wh3_dlc23_chd_mon_great_taurus,,,wh3_dlc23_chd_mon_great_taurus,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror,Hashut's Dark Ravagers (Bull Centaur Renders – Dual Axes),inf_melee,inf_mel,melee_cavalry,4,heavy,true,true,16,616,9856,0,false,false,50,0,52,85,20,25,0,0,15,46,34,80,52,18,0,4,3,false,false,62,1700,true,33,10,80,10,20,100,0,0,1,1,1,32,0,10,40,2,false,false,1800,1850,462,wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror,wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror,wh3_dlc23_chd_cav_bull_centaurs_blood,wh3_dlc23_chd_cav_bull_centaurs_blood,,,wh2_dlc23_chd_bull_centaur_dual_axe,wh3_dlc23_chd_bull_centaur_throwing_axe_ror,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_inf_hobgoblin_cutthroats,Hobgoblin Cutthroats,inf_melee,inf_mel,melee_infantry,1,light,true,false,140,58,8120,0,false,false,25,35,28,45,0,0,0,0,0,32,21,7,15,0,0,4,1,false,false,35,90,false,10,,,,,,,,,,,,,,,,,,400,400,100,wh3_dlc23_chd_inf_hobgoblin_cutthroats,wh3_dlc23_chd_inf_hobgoblin_cutthroats,wh3_dlc23_chd_inf_hobgoblin_blood_dismembers,wh3_dlc23_chd_inf_hobgoblin_blood_dismembers,,,wh3_dlc23_chd_hobgoblin_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_inf_hobgoblin_sneaky_gits,Hobgoblin Sneaky Gits,inf_melee,inf_mel,melee_infantry,2,light,true,false,120,58,6960,0,false,false,25,0,20,45,0,0,0,0,0,32,21,7,22,7,0,4.6,1,false,false,35,90,true,10,3,70,7,12,3,0,0,1,1,1,48,0,10,40,1.8,false,false,500,575,144,wh3_dlc23_chd_inf_hobgoblin_sneaky_gits,wh3_dlc23_chd_inf_hobgoblin_sneaky_gits,wh3_dlc23_chd_inf_hobgoblin_sneakygit_blood_dismembers,wh3_dlc23_chd_inf_hobgoblin_sneakygit_blood_dismembers,,,wh3_dlc23_chd_hobgoblin_dual_sword,wh3_dlc23_chd_hobgoblin_throwing_knife,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_inf_infernal_guard,Infernal Guard,inf_melee,inf_mel,melee_infantry,3,heavy,true,false,100,90,9000,0,false,false,100,55,56,80,0,0,0,0,25,32,31,11,12,0,0,4.3,1,false,false,26,250,false,10,,,,,,,,,,,,,,,,,,950,950,237,wh3_dlc23_chd_inf_infernal_guard,wh3_dlc23_chd_inf_infernal_guard,wh3_dlc23_chd_inf_infernal_guard,wh3_dlc23_chd_inf_infernal_guard,,,wh3_dlc23_chd_infernal_guard_axe,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_inf_infernal_guard_great_weapons,Infernal Guard (Great Weapons),inf_melee,inf_mel,melee_infantry,3,heavy,true,false,100,90,9000,0,false,false,100,0,46,80,0,0,0,0,25,32,12,34,18,0,0,4.3,1,false,false,26,250,false,10,,,,,,,,,,,,,,,,,,1000,1000,250,wh3_dlc23_chd_inf_infernal_guard_great_weapons,wh3_dlc23_chd_inf_infernal_guard_great_weapons,wh3_dlc23_chd_inf_infernal_guard,wh3_dlc23_chd_inf_infernal_guard,,,wh3_dlc23_chd_infernal_guard_great_axe,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Chaos Dwarfs,wh3_dlc23_chd_chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,wh3_dlc23_group_chaos_dwarfs,wh3_dlc23_chd_inf_infernal_ironsworn,Infernal Ironsworn,inf_melee,inf_mel,melee_infantry,3,heavy,true,false,100,106,10600,0,false,false,125,55,64,85,0,0,0,0,25,42,32,10,12,0,0,4.3,1,true,true,26,250,false,10,,,,,,,,,,,,,,,,,,1400,1400,350,wh3_dlc23_chd_inf_infernal_ironsworn,wh3_dlc23_chd_inf_infernal_ironsworn,wh3_dlc23_chd_inf_infernal_guard,wh3_dlc23_chd_inf_infernal_guard,,,wh3_dlc23_chd_infernal_ironsworn_axe,,2026-08-24T07:47:56.946Z,
