game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,unit_key,unit_name,category,unit_class,caste,tier,weight,in_encyclopedia,is_renown,entity_count,hp_per_entity,total_hp,barrier_health,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_projectile_key,extracted_at_utc,notes
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_dlc20_chs_inf_chosen_msla_hellscourges,Chosen of Slaanesh (Hellscourges),inf_melee,inf_mel,melee_infantry,3,heavy,true,false,80,131,10480,0,false,false,120,60,70,85,5,0,0,0,0,42,34,8,26,0,0,4,1,false,false,33,160,false,10,,,,,,,,,,,,,,,,,,1500,1500,375,wh3_dlc20_chs_inf_chosen_msla_hellscourges,wh3_dlc20_chs_inf_chosen_msla_hellscourges,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,,,wh3_dlc20_chs_chosen_msla_hellscourge_whip,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_cha_cultist_0,Cultist of Slaanesh,inf_melee,com,hero,0,heavy,false,false,1,3688,3688,0,false,true,25,0,55,65,20,0,0,0,0,40,280,120,30,25,0,4,4,false,false,44,600,false,10,,,,,,,,,,,,,,,,,,650,1000,250,wh3_main_sla_cha_cultist_0,wh3_main_sla_cha_cultist_0,wh3_main_infantry_cultist_slaanesh_blood_dismembers,wh3_main_infantry_cultist_slaanesh_blood_dismembers,,,wh3_main_sla_dual_swords_cultist,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_inf_daemonette_0,Daemonettes of Slaanesh,inf_melee,inf_mel,melee_infantry,2,heavy,true,false,100,68,6800,0,false,false,10,0,36,75,20,0,0,0,0,40,12,24,30,0,0,4,1,true,false,54,80,false,10,,,,,,,,,,,,,,,,,,750,750,200,wh3_main_sla_inf_daemonette_0,wh3_main_sla_inf_daemonette_0,wh3_main_sla_inf_daemonette_blood_dismembers,wh3_main_sla_inf_daemonette_blood_dismembers,,,wh3_main_sla_daemonette_claws,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_dlc27_sla_cha_dechala,"Dechala, the Denied One",inf_melee,com,lord,0,heavy,false,false,1,6808,6808,0,true,true,15,40,60,85,20,0,0,0,0,69,220,330,45,30,0,2,6,true,false,75,1200,false,10,,,,,,,,,,,,,,,,,,1800,1800,400,wh3_dlc27_sla_cha_dechala,wh3_dlc27_sla_cha_dechala,wh3_dlc27_sla_dechala,wh3_dlc27_sla_dechala,,,wh3_dlc27_sla_dechala_swords,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_inf_marauders_0,Devoted Marauders of Slaanesh,inf_melee,inf_mel,melee_infantry,2,medium,true,false,120,78,9360,0,false,false,15,35,28,60,5,0,0,0,0,34,21,7,18,0,0,3.9,1,false,false,40,100,false,10,,,,,,,,,,,,,,,,,,450,450,112,wh3_main_sla_inf_marauders_0,wh3_main_sla_inf_marauders_0,wh3_main_sla_marauders_blood_dismembers,wh3_main_sla_marauders_blood_dismembers,,,wh3_main_sla_marauders_sword_claw,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_inf_marauders_2,Devoted Marauders of Slaanesh (Hellscourges),inf_melee,inf_mel,melee_infantry,2,medium,true,false,120,78,9360,0,false,false,15,35,38,60,5,0,0,0,0,30,26,4,18,0,0,4,1,false,false,40,100,false,10,,,,,,,,,,,,,,,,,,550,550,138,wh3_main_sla_inf_marauders_2,wh3_main_sla_inf_marauders_2,wh3_main_sla_marauders_blood_dismembers,wh3_main_sla_marauders_blood_dismembers,,,wh3_main_sla_marauders_hellscourge_whip,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_inf_marauders_1,Devoted Marauders of Slaanesh (Spears),inf_melee,inf_mel,melee_infantry,2,medium,true,false,120,78,9360,0,false,false,15,35,32,60,5,0,0,0,0,28,20,5,6,0,15,4.1,1,false,false,40,100,false,10,,,,,,,,,,,,,,,,,,500,500,125,wh3_main_sla_inf_marauders_1,wh3_main_sla_inf_marauders_1,wh3_main_sla_marauders_blood_dismembers,wh3_main_sla_marauders_blood_dismembers,,,wh3_main_sla_marauders_spear_claw,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_dlc27_sla_inf_devotees_of_slaanesh,Devotees of Slaanesh,inf_melee,inf_mel,melee_infantry,3,medium,true,false,80,88,7040,0,false,false,30,0,46,75,20,25,0,0,0,42,25,15,30,10,0,4.8,1,false,false,44,100,false,10,,,,,,,,,,,,,,,,,,975,975,244,wh3_dlc27_sla_inf_devotees_of_slaanesh,wh3_dlc27_sla_inf_devotees_of_slaanesh,wh3_dlc27_sla_devotees_of_slaanesh,wh3_dlc27_sla_devotees_of_slaanesh,,,wh3_dlc27_devotees_swords,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_dlc27_sla_cha_druchii_anointed,Druchii Anointed,inf_melee,com,hero,0,heavy,true,false,1,3834,3834,0,false,true,80,0,42,75,20,15,0,0,0,60,160,260,20,30,0,4,3,false,false,45,1000,false,10,,,,,,,,,,,,,,,,,,850,850,200,wh3_dlc27_sla_cha_druchii_anointed,wh3_dlc27_sla_cha_druchii_anointed,wh3_dlc27_chs_cha_druchii_annoited,wh3_dlc27_chs_cha_druchii_annoited,,,wh3_dlc27_druchii_greatsword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_dlc27_sla_inf_daemonette_1_dechala,Exalted Daemonettes of Slaanesh,inf_melee,inf_mel,melee_infantry,3,heavy,true,false,100,77,7700,0,false,false,15,0,44,80,20,0,0,0,0,48,15,35,35,0,0,4,1,true,false,54,80,false,10,,,,,,,,,,,,,,,,,,1250,625,313,wh3_dlc27_sla_inf_daemonette_1_dechala,wh3_main_sla_inf_daemonette_1,wh3_main_sla_inf_daemonette_blood_dismembers,wh3_main_sla_inf_daemonette_blood_dismembers,,,wh3_main_sla_daemonette_exalted_claws,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_inf_daemonette_1,Exalted Daemonettes of Slaanesh,inf_melee,inf_mel,melee_infantry,3,heavy,true,false,100,77,7700,0,false,false,15,0,44,80,20,0,0,0,0,48,15,35,35,0,0,4,1,true,false,54,80,false,10,,,,,,,,,,,,,,,,,,1250,1250,313,wh3_main_sla_inf_daemonette_1,wh3_main_sla_inf_daemonette_1,wh3_main_sla_inf_daemonette_blood_dismembers,wh3_main_sla_inf_daemonette_blood_dismembers,,,wh3_main_sla_daemonette_exalted_claws,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_dlc27_chs_cha_exalted_hero_msla,Exalted Hero of Slaanesh,inf_melee,com,hero,0,heavy,false,false,1,4068,4068,0,true,true,90,55,55,70,5,15,0,0,0,55,300,150,35,0,0,4,5,false,false,42,1000,false,10,,,,,,,,,,,,,,,,,,900,1000,250,wh3_dlc27_chs_cha_exalted_hero_msla,wh3_dlc27_chs_cha_exalted_hero_msla,wh3_dlc27_sla_infantry_exalted_hero_msla,wh3_dlc27_sla_infantry_exalted_hero_msla,,,wh3_dlc27_chs_cha_exalted_hero_msla_whip,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_cha_exalted_keeper_of_secrets_shadow_0,Exalted Keeper of Secrets (Shadows),inf_melee,com,lord,0,heavy,false,false,1,7828,7828,0,true,true,15,30,60,80,20,0,0,0,0,50,135,395,70,0,25,4,5,true,false,80,4000,false,10,,,,,,,,,,,,,,,,,,2000,2100,525,wh3_main_sla_cha_exalted_keeper_of_secrets_shadow_0,wh3_main_sla_cha_exalted_keeper_of_secrets_shadow_0,wh3_main_monster_exalted_keeper_of_secrets,wh3_main_monster_exalted_keeper_of_secrets,,,wh3_main_sla_exalted_keeper_of_secrets_spear,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_cha_exalted_keeper_of_secrets_slaanesh_0,Exalted Keeper of Secrets (Slaanesh),inf_melee,com,lord,0,heavy,false,false,1,7828,7828,0,true,true,15,30,60,80,20,0,0,0,0,50,135,395,70,0,25,4,5,true,false,80,4000,false,10,,,,,,,,,,,,,,,,,,2000,2100,525,wh3_main_sla_cha_exalted_keeper_of_secrets_slaanesh_0,wh3_main_sla_cha_exalted_keeper_of_secrets_slaanesh_0,wh3_main_monster_exalted_keeper_of_secrets,wh3_main_monster_exalted_keeper_of_secrets,,,wh3_main_sla_exalted_keeper_of_secrets_spear,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_dlc27_sla_mon_fiends_of_slaanesh_dechala,Fiends of Slaanesh,inf_melee,inf_mel,monstrous_infantry,3,heavy,true,false,16,508,8128,0,true,false,30,0,36,70,20,0,0,0,0,36,25,55,38,0,0,4,4,true,false,95,1300,false,10,,,,,,,,,,,,,,,,,,1325,1325,331,wh3_dlc27_sla_mon_fiends_of_slaanesh_dechala,wh3_main_sla_mon_fiends_of_slaanesh_0,wh3_main_sla_fiend_blood,wh3_main_sla_fiend_blood,,,wh3_main_sla_tongue_fiends,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_mon_fiends_of_slaanesh_0,Fiends of Slaanesh,inf_melee,inf_mel,monstrous_infantry,3,heavy,true,false,16,508,8128,0,true,false,30,0,36,70,20,0,0,0,0,36,25,55,38,0,0,4,4,true,false,95,1300,false,10,,,,,,,,,,,,,,,,,,1325,1325,331,wh3_main_sla_mon_fiends_of_slaanesh_0,wh3_main_sla_mon_fiends_of_slaanesh_0,wh3_main_sla_fiend_blood,wh3_main_sla_fiend_blood,,,wh3_main_sla_tongue_fiends,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_dlc20_chs_inf_forsaken_msla,Forsaken of Slaanesh,inf_melee,inf_mel,melee_infantry,2,heavy,true,false,80,100,8000,0,false,false,85,0,20,70,5,0,0,0,0,32,44,14,36,0,0,4.3,1,false,false,51,230,false,10,,,,,,,,,,,,,,,,,,800,800,200,wh3_dlc20_chs_inf_forsaken_msla,wh3_dlc20_chs_inf_forsaken_msla,wh3_dlc20_chs_infantry_forsaken_msla_blood_dismembers,wh3_dlc20_chs_infantry_forsaken_msla_blood_dismembers,,,wh3_dlc20_sla_forsaken,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_cha_herald_of_slaanesh_shadow_0,Herald of Slaanesh (Shadows),inf_melee,com,lord,0,heavy,false,false,1,3968,3968,0,false,true,15,0,55,70,20,0,0,0,0,60,100,300,40,0,0,4,4,true,false,62,700,false,10,,,,,,,,,,,,,,,,,,1000,1000,250,wh3_main_sla_cha_herald_of_slaanesh_shadow_0,wh3_main_sla_cha_herald_of_slaanesh_shadow_0,wh3_main_sla_cha_herald_of_slaanesh_blood_dismembers,wh3_main_sla_cha_herald_of_slaanesh_blood_dismembers,,,wh3_main_sla_cha_herald_of_slaanesh_claw,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0,Herald of Slaanesh (Slaanesh),inf_melee,com,lord,0,heavy,false,false,1,3968,3968,0,false,true,15,0,55,70,20,0,0,0,0,60,100,300,40,0,0,4,4,true,false,62,700,false,10,,,,,,,,,,,,,,,,,,1000,1000,250,wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0,wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0,wh3_main_sla_cha_herald_of_slaanesh_blood_dismembers,wh3_main_sla_cha_herald_of_slaanesh_blood_dismembers,,,wh3_main_sla_cha_herald_of_slaanesh_claw,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_dlc27_sla_mon_keeper_of_secrets_dechala,Keeper of Secrets,inf_melee,inf_mel,monster,4,super_heavy,true,false,1,7720,7720,0,true,true,15,30,54,80,20,0,0,0,0,60,125,375,60,0,0,4,5,true,false,80,3500,false,10,,,,,,,,,,,,,,,,,,1650,1650,413,wh3_dlc27_sla_mon_keeper_of_secrets_dechala,wh3_main_sla_mon_keeper_of_secrets_0,wh3_main_monster_keeper_of_secrets,wh3_main_monster_keeper_of_secrets,,,wh3_main_sla_keeper_of_secrets_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_mon_keeper_of_secrets_0,Keeper of Secrets,inf_melee,inf_mel,monster,4,super_heavy,true,false,1,7720,7720,0,true,true,15,30,54,80,20,0,0,0,0,60,125,375,60,0,0,4,5,true,false,80,3500,false,10,,,,,,,,,,,,,,,,,,1650,2000,500,wh3_main_sla_mon_keeper_of_secrets_0,wh3_main_sla_mon_keeper_of_secrets_0,wh3_main_monster_keeper_of_secrets,wh3_main_monster_keeper_of_secrets,,,wh3_main_sla_keeper_of_secrets_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Slaanesh,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,wh3_main_sla,wh3_main_sla_cha_nkari_0,N'Kari,inf_melee,com,lord,0,heavy,false,false,1,8048,8048,0,true,true,15,0,60,85,20,0,0,0,0,70,140,420,75,0,0,4,6,true,false,100,4000,false,10,,,,,,,,,,,,,,,,,,2300,2400,600,wh3_main_sla_cha_nkari_0,wh3_main_sla_cha_nkari_0,wh3_main_monster_keeper_of_secrets_nkari,wh3_main_monster_keeper_of_secrets_nkari,,,wh3_main_sla_nkari_sword,,2026-08-24T07:47:56.946Z,
