game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,unit_key,unit_name,category,unit_class,caste,tier,weight,in_encyclopedia,is_renown,entity_count,hp_per_entity,total_hp,barrier_health,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_projectile_key,extracted_at_utc,notes
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_dlc10_hef_cav_the_fireborn_ror_0,The Fireborn (Dragon Princes),cavalry,cav_shk,melee_cavalry,4,heavy,true,true,60,114,6840,0,true,false,120,35,41,95,20,0,0,0,35,45,13,31,80,0,15,5,1,false,true,84,1200,false,10,,,,,,,,,,,,,,,,,,1850,1850,462,wh2_dlc10_hef_cav_the_fireborn_ror_0,wh2_dlc10_hef_cav_the_fireborn_ror_0,wh2_main_hef_mnt_barded_steed_dragon_princes,wh_main_cavalry_rider_standard_blood_fireborn,wh2_main_hef_mnt_barded_steed_dragon_princes,,wh2_main_hef_lance_dragon_princes_fireborn,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_main_hef_cha_tyrion_1,Tyrion,cavalry,com,lord,0,heavy,false,false,1,4900,4900,0,true,true,125,0,60,85,0,15,0,0,40,75,140,330,90,0,0,4,5,true,true,95,1300,false,0,,,,,,,,,,,,,,,,,,1600,1600,400,wh2_main_hef_cha_tyrion_1,wh2_main_hef_cha_tyrion_1,wh2_main_hef_cavalry_fast_malhandir_blood,wh2_main_hef_infantry_hero_tyrion_rider_blood,wh2_main_hef_cavalry_fast_malhandir_blood,,wh2_main_hef_tyrion_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_dlc10_hef_cha_alarielle_the_radiant_0,Alarielle the Radiant,inf_melee,com,lord,0,medium,false,false,1,3888,3888,0,false,true,15,0,55,85,0,15,0,0,0,45,200,100,23,0,0,4,4,true,false,36,450,false,10,,,,,,,,,,,,,,,,,,600,1000,250,wh2_dlc10_hef_cha_alarielle_the_radiant_0,wh2_dlc10_hef_cha_alarielle_the_radiant_0,wh2_dlc10_hef_infantry_hero_alarielle_blood,wh2_dlc10_hef_infantry_hero_alarielle_blood,,,wh2_dlc10_hef_alarielle_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_dlc15_hef_mon_arcane_phoenix_0,Arcane Phoenix,inf_melee,inf_mel,monster,4,heavy,true,false,1,6898,6898,0,true,true,50,0,40,90,20,0,0,0,40,46,140,320,58,0,0,4,5,true,true,80,2300,false,10,,,,,,,,,,,,,,,,,,1850,1850,463,wh2_dlc15_hef_mon_arcane_phoenix_0,wh2_dlc15_hef_mon_arcane_phoenix_0,wh2_dlc15_hef_mon_arcane_phoenix_0,wh2_dlc15_hef_mon_arcane_phoenix_0,,,wh2_dlc15_hef_arcane_phoenix,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_dlc15_hef_inf_mistwalkers_faithbearers_0,Athel Tamarha Faithbearers,inf_melee,inf_mel,melee_infantry,3,medium,true,false,120,73,8760,0,false,false,80,55,30,75,0,15,0,0,0,34,20,12,15,0,0,4.3,1,false,false,33,150,false,10,,,,,,,,,,,,,,,,,,1000,1000,250,wh2_dlc15_hef_inf_mistwalkers_faithbearers_0,wh2_dlc15_hef_inf_mistwalkers_faithbearers_0,wh2_main_hef_infantry_heavy_blood_dismembers,wh2_main_hef_infantry_heavy_blood_dismembers,,,wh2_dlc15_hef_sword_mistwalkers,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh3_dlc27_hef_inf_swordmasters_of_hoeth_ror,Blades of Hoeth (Swordmasters of Hoeth),inf_melee,inf_mel,melee_infantry,3,medium,true,true,100,84,8400,0,false,false,100,30,45,90,0,0,25,0,0,57,12,28,28,14,0,4.3,1,true,false,33,150,false,10,,,,,,,,,,,,,,,,,,1600,1600,400,wh3_dlc27_hef_inf_swordmasters_of_hoeth_ror,wh3_dlc27_hef_inf_swordmasters_of_hoeth_ror,wh2_main_hef_infantry_heavy_blood_dismembers,wh2_main_hef_infantry_heavy_blood_dismembers,,,wh3_dlc27_hef_greatsword_ror,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh3_dlc27_hef_cha_caradryan,Caradryan,inf_melee,com,hero,0,heavy,false,false,1,4068,4068,0,false,true,110,0,53,90,30,0,15,0,0,48,120,300,30,0,25,4,5,false,true,38,800,false,10,,,,,,,,,,,,,,,,,,900,1000,0,wh3_dlc27_hef_cha_caradryan,wh3_dlc27_hef_cha_caradryan,wh3_dlc27_hef_cha_caradryan_blood,wh3_dlc27_hef_cha_caradryan_blood,,,wh3_dlc27_hef_caradryan_halberd,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh3_dlc27_hef_inf_ships_company_ror,Company of the Kalendirian (Ship's Company),inf_melee,inf_mel,melee_infantry,2,medium,true,true,120,63,7560,0,false,false,30,0,23,75,0,0,0,0,0,36,10,20,18,0,0,4.4,1,false,false,33,150,false,10,,,,,,,,,,,,,,,,,,625,625,156,wh3_dlc27_hef_inf_ships_company_ror,wh3_dlc27_hef_inf_ships_company_ror,wh2_main_hef_infantry_heavy_blood_dismembers,wh2_main_hef_infantry_heavy_blood_dismembers,,,wh3_dlc27_hef_ships_company_greataxe_ror,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_dlc10_hef_inf_dryads_0,Dryads,inf_melee,inf_mel,melee_infantry,2,medium,true,false,100,70,7000,0,false,false,60,0,25,65,20,0,0,0,-25,35,35,5,18,0,0,4.2,1,true,false,43,140,false,10,,,,,,,,,,,,,,,,,,550,550,138,wh2_dlc10_hef_inf_dryads_0,wh2_dlc10_hef_inf_dryads_0,wh_dlc05_wef_inf_dryad,wh_dlc05_wef_inf_dryad,,,wh_dlc05_wef_dryads_claw,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_main_hef_mon_phoenix_flamespyre,Flamespyre Phoenix,inf_melee,inf_mel,monster,3,heavy,true,false,1,5828,5828,0,true,true,30,0,30,78,0,0,0,0,40,42,120,260,54,0,0,4,5,true,true,80,1300,false,10,,,,,,,,,,,,,,,,,,1350,1350,338,wh2_main_hef_mon_phoenix_flamespyre,wh2_main_hef_mon_phoenix_flamespyre,wh2_main_hef_mon_phoenix,wh2_main_hef_mon_phoenix,,,wh2_main_hef_flamespyre_phoenix,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_main_hef_mon_phoenix_frostheart,Frostheart Phoenix,inf_melee,inf_mel,monster,4,heavy,true,false,1,6598,6598,0,true,true,80,0,48,85,0,0,0,0,0,40,120,300,40,0,0,4,5,true,false,80,1400,false,10,,,,,,,,,,,,,,,,,,1500,1650,413,wh2_main_hef_mon_phoenix_frostheart,wh2_main_hef_mon_phoenix_frostheart,wh2_main_hef_mon_phoenix_frostheart,wh2_main_hef_mon_phoenix_frostheart,,,wh2_main_hef_frostheart_phoenix,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_main_hef_mon_great_eagle,Great Eagle,inf_melee,inf_mel,monster,2,heavy,true,false,1,4663,4663,0,true,true,30,0,30,60,0,0,0,0,0,44,234,156,62,0,0,4,4,false,false,70,1300,false,10,,,,,,,,,,,,,,,,,,750,750,187,wh2_main_hef_mon_great_eagle,wh2_main_hef_mon_great_eagle,wh_dlc05_wef_mon_great_eagle_blood,wh_dlc05_wef_mon_great_eagle_blood,,,wh_dlc05_wef_great_eagle,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0,Keepers of the Flame (Phoenix Guard),inf_melee,inf_mel,melee_infantry,4,heavy,true,true,100,84,8400,0,false,false,110,0,50,100,30,0,0,0,0,48,11,25,10,0,20,4.9,1,true,false,32,150,false,10,,,,,,,,,,,,,,,,,,1500,1500,375,wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0,wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0,wh2_dlc10_hef_inf_keepers_of_the_flame_ror,wh2_dlc10_hef_inf_keepers_of_the_flame_ror,,,wh2_main_hef_halberd_ror,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_main_hef_cha_loremaster_of_hoeth_0,Loremaster of Hoeth,inf_melee,com,hero,0,heavy,false,false,1,3688,3688,0,false,true,100,30,45,80,0,15,0,0,0,55,135,265,35,16,0,4,4,false,false,36,800,false,10,,,,,,,,,,,,,,,,,,750,800,200,wh2_main_hef_cha_loremaster_of_hoeth_0,wh2_main_hef_cha_loremaster_of_hoeth_0,wh2_main_infantry_standard_hero_blood_loremaster,wh2_main_infantry_standard_hero_blood_loremaster,,,wh2_main_hef_loremaster_of_hoeth,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_main_hef_cha_mage_high_0,Mage (High),inf_melee,com,hero,0,medium,false,false,1,3420,3420,0,false,true,15,0,28,60,0,15,0,0,0,36,200,85,15,0,0,4,3,false,false,35,300,false,10,,,,,,,,,,,,,,,,,,300,1000,250,wh2_main_hef_cha_mage_high_0,wh2_main_hef_cha_mage_high_0,wh2_main_infantry_standard_wizard_blood_dismembers_high,wh2_main_infantry_standard_wizard_blood_dismembers_high,,,wh2_main_hef_mage_staff,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh3_dlc27_hef_mon_merwyrm,Merwyrm,inf_melee,inf_mel,monster,5,very_heavy,true,false,1,12600,12600,0,false,true,70,0,38,70,0,25,0,0,0,59,275,425,42,0,30,4,7,false,false,75,10000,false,10,,,,,,,,,,,,,,,,,,2500,2500,625,wh3_dlc27_hef_mon_merwyrm,wh3_dlc27_hef_mon_merwyrm,wh3_dlc27_hef_mon_merwyrm,wh3_dlc27_hef_mon_merwyrm,,,wh3_dlc27_hef_mon_merwyrm,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh3_dlc27_hef_cha_mist_mage,Mist Mage,inf_melee,com,hero,0,heavy,false,false,1,3420,3420,0,false,true,30,0,32,65,0,15,0,0,0,40,200,85,20,0,0,4,3,false,false,35,300,false,10,,,,,,,,,,,,,,,,,,350,800,200,wh3_dlc27_hef_cha_mist_mage,wh3_dlc27_hef_cha_mist_mage,wh3_dlc27_mist_mage,wh3_dlc27_mist_mage,,,wh2_main_hef_mage_staff,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_main_hef_mon_moon_dragon,Moon Dragon,inf_melee,inf_mel,monster,4,heavy,true,false,1,8324,8324,0,true,true,70,0,46,75,0,25,0,0,0,50,140,380,50,0,0,3.8,5,false,false,65,5000,false,10,,,,,,,,,,,,,,,,,,1800,2000,500,wh2_main_hef_mon_moon_dragon,wh2_main_hef_mon_moon_dragon,wh2_main_hef_mon_moon_dragon_blood,wh2_main_hef_mon_moon_dragon_blood,,,wh2_main_hef_moon_dragon,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_main_hef_cha_noble_0,Noble,inf_melee,com,hero,0,heavy,false,false,1,3688,3688,0,false,true,80,0,50,75,0,15,0,0,0,42,120,220,22,0,35,4,3,false,false,36,500,false,10,,,,,,,,,,,,,,,,,,600,750,187,wh2_main_hef_cha_noble_0,wh2_main_hef_cha_noble_0,wh2_main_hef_infantry_hero_prince_blood,wh2_main_hef_infantry_hero_prince_blood,,,wh2_main_hef_noble_halberd,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh3_dlc27_hef_inf_oceanids,Oceanids,inf_melee,inf_mel,monstrous_infantry,3,heavy,true,false,16,590,9440,0,false,false,0,0,55,65,30,20,0,0,20,24,64,31,16,14,0,3.5,4,false,false,54,1200,false,10,,,,,,,,,,,,,,,,,,1100,1100,275,wh3_dlc27_hef_inf_oceanids,wh3_dlc27_hef_inf_oceanids,wh3_dlc27_hef_inf_oceanids,wh3_dlc27_hef_inf_oceanids,,,wh3_dlc27_inf_oceanids,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_dlc15_hef_mon_arcane_phoenix_ror_0,Omen of Asuryan (Arcane Phoenix),inf_melee,inf_mel,monster,5,heavy,true,true,1,6898,6898,0,true,true,50,0,50,100,20,0,0,0,40,57,140,320,58,0,0,4,5,true,true,80,2300,false,10,,,,,,,,,,,,,,,,,,2250,2250,562,wh2_dlc15_hef_mon_arcane_phoenix_ror_0,wh2_dlc15_hef_mon_arcane_phoenix_ror_0,wh2_dlc15_hef_mon_arcane_phoenix_0,wh2_dlc15_hef_mon_arcane_phoenix_0,,,wh2_dlc15_hef_arcane_phoenix,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_main_hef_inf_phoenix_guard,Phoenix Guard,inf_melee,inf_mel,melee_infantry,3,heavy,true,false,100,84,8400,0,false,false,110,0,40,90,30,0,0,0,0,38,11,25,10,0,20,4.9,1,false,false,32,150,false,10,,,,,,,,,,,,,,,,,,1300,1400,350,wh2_main_hef_inf_phoenix_guard,wh2_main_hef_inf_phoenix_guard,wh2_main_hef_infantry_standard_blood_dismembers_phoenix_guard,wh2_main_hef_infantry_standard_blood_dismembers_phoenix_guard,,,wh2_main_hef_halberd,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_main_hef_cha_prince_0,Prince,inf_melee,com,lord,0,heavy,false,false,1,4068,4068,0,false,true,80,55,60,80,0,15,0,0,0,60,260,140,30,0,0,4,4,false,false,36,500,false,10,,,,,,,,,,,,,,,,,,850,850,213,wh2_main_hef_cha_prince_0,wh2_main_hef_cha_prince_0,wh2_main_hef_infantry_hero_prince_blood,wh2_main_hef_infantry_hero_prince_blood,,,wh2_main_hef_prince_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0,Rahagra's Pride (War Lions of Chrace),inf_melee,inf_mel,war_beast,3,medium,true,true,24,264,6336,0,true,false,35,0,38,65,0,30,0,0,0,43,16,34,40,12,0,4,3,false,false,82,1500,false,10,,,,,,,,,,,,,,,,,,1050,1050,263,wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0,wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0,wh2_dlc15_hef_mon_war_lion,wh2_dlc15_hef_mon_war_lion,,,wh2_dlc15_hef_war_lion,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh2_dlc15_hef_inf_rangers_0,Rangers,inf_melee,inf_mel,melee_infantry,2,medium,true,false,120,63,7560,0,false,false,30,0,24,70,20,0,0,0,0,30,23,8,20,8,0,4.5,1,false,false,40,100,false,10,,,,,,,,,,,,,,,,,,600,600,150,wh2_dlc15_hef_inf_rangers_0,wh2_dlc15_hef_inf_rangers_0,wh2_dlc10_hef_infantry_fast_shadow_blood_dismembers,wh2_dlc10_hef_infantry_fast_shadow_blood_dismembers,,,wh2_dlc15_hef_dual_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh3_dlc27_hef_mon_sea_elemental,Sea Elemental,inf_melee,inf_mel,monster,4,heavy,true,false,1,10400,10400,0,false,true,0,0,70,70,30,20,0,0,20,45,175,300,32,20,0,4,6,false,false,65,6000,false,10,,,,,,,,,,,,,,,,,,1900,1650,413,wh3_dlc27_hef_mon_sea_elemental,wh3_dlc27_hef_mon_sea_elemental,wh3_dlc27_hef_mon_sea_elemental,wh3_dlc27_hef_mon_sea_elemental,,,wh3_dlc27_hef_sea_elemental,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,High Elves,wh2_main_hef_high_elves,wh2_main_sc_hef_high_elves,wh2_main_hef,wh3_dlc27_hef_cha_sea_helm,Sea Helm,inf_melee,com,lord,0,heavy,false,false,1,4118,4118,0,false,true,70,55,60,80,0,15,0,0,0,40,235,140,20,0,35,4,3,false,false,36,500,false,10,,,,,,,,,,,,,,,,,,750,750,200,wh3_dlc27_hef_cha_sea_helm,wh3_dlc27_hef_cha_sea_helm,wh3_dlc27_hef_infantry_lord_sea_helm,wh3_dlc27_hef_infantry_lord_sea_helm,,,wh3_dlc27_hef_sea_helm_trident,,2026-08-24T07:47:56.946Z,
