game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,unit_key,unit_name,category,unit_class,caste,tier,weight,in_encyclopedia,is_renown,entity_count,hp_per_entity,total_hp,barrier_health,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_projectile_key,extracted_at_utc,notes
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_depth_guard_0,Depth Guard,inf_melee,inf_mel,melee_infantry,3,heavy,true,false,60,130,7800,0,false,false,90,0,36,60,0,0,0,0,0,50,46,18,30,5,0,3.8,1,false,false,36,160,false,10,,,,,,,,,,,,,,,,,,1100,1200,300,wh2_dlc11_cst_inf_depth_guard_0,wh2_dlc11_cst_inf_depth_guard_0,wh2_dlc11_cst_infantry_depth_guard_blood_dismembers,wh2_dlc11_cst_infantry_depth_guard_blood_dismembers,,,wh2_dlc11_cst_dual_axe,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_depth_guard_1,Depth Guard (Polearms),inf_melee,inf_mel,melee_infantry,3,heavy,true,false,60,130,7800,0,false,false,90,0,44,60,0,0,0,0,0,42,14,30,20,0,28,4.4,1,false,false,36,160,false,10,,,,,,,,,,,,,,,,,,1200,1300,325,wh2_dlc11_cst_inf_depth_guard_1,wh2_dlc11_cst_inf_depth_guard_1,wh2_dlc11_cst_infantry_depth_guard_blood_dismembers,wh2_dlc11_cst_infantry_depth_guard_blood_dismembers,,,wh2_dlc11_cst_halberd_depth_guard,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_mon_fell_bats,Fell Bats,inf_melee,inf_mel,war_beast,1,heavy,true,false,60,70,4200,0,false,false,0,0,44,30,0,0,0,0,0,19,20,6,6,0,0,4.3,1,false,false,70,150,false,10,,,,,,,,,,,,,,,,,,350,350,88,wh2_dlc11_cst_mon_fell_bats,wh2_dlc11_cst_mon_fell_bats,wh_main_flying_fell_bat_blood,wh_main_flying_fell_bat_blood,,,wh_main_vmp_fell_bats,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_cha_mourngul_haunter,Mourngul Haunter,inf_melee,com,hero,0,heavy,true,false,1,6568,6568,0,true,true,40,0,38,60,0,30,0,0,0,48,140,280,40,25,0,3,6,false,false,54,2500,false,10,,,,,,,,,,,,,,,,,,1150,1200,325,wh2_dlc11_cst_cha_mourngul_haunter,wh2_dlc11_cst_cha_mourngul_haunter,wh2_dlc11_cst_cha_mourngul_haunter_blood,wh2_dlc11_cst_cha_mourngul_haunter_blood,,,wh2_dlc11_cst_claws_mourngul_haunter,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_mon_mournguls_0,Mournguls,inf_melee,inf_mel,monstrous_infantry,2,very_heavy,true,false,16,560,8960,0,true,false,30,0,26,50,0,30,0,0,0,36,30,70,28,20,0,4,4,false,false,54,1500,false,10,,,,,,,,,,,,,,,,,,950,950,238,wh2_dlc11_cst_mon_mournguls_0,wh2_dlc11_cst_mon_mournguls_0,wh2_dlc11_cst_cha_mourngul_blood,wh2_dlc11_cst_cha_mourngul_blood,,,wh2_dlc11_cst_claws_mournguls,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_mon_mournguls_ror_0,Night Terrors (Mournguls),inf_melee,inf_mel,monstrous_infantry,3,very_heavy,true,true,16,560,8960,0,true,false,30,0,33,72,0,30,35,0,0,52,36,84,34,20,0,4,4,false,false,54,1500,false,10,,,,,,,,,,,,,,,,,,1200,1200,300,wh2_dlc11_cst_mon_mournguls_ror_0,wh2_dlc11_cst_mon_mournguls_ror_0,wh2_dlc11_cst_cha_mourngul_ror_blood,wh2_dlc11_cst_cha_mourngul_ror_blood,,,wh2_dlc11_cst_claws_mournguls_ror,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_mon_rotting_prometheans_0,Rotting Prometheans,inf_melee,inf_mel,monstrous_infantry,3,medium,true,false,12,660,7920,0,false,false,120,0,48,45,0,0,0,0,0,38,25,65,22,0,0,3.8,5,false,false,45,1500,false,0,,,,,,,,,,,,,,,,,,1000,1000,250,wh2_dlc11_cst_mon_rotting_prometheans_0,wh2_dlc11_cst_mon_rotting_prometheans_0,wh2_dlc11_cst_mon_rotting_promethean_blood,wh2_dlc11_cst_mon_rotting_promethean_blood,,,wh2_dlc11_cst_claws_promethians,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_mon_scurvy_dogs,Scurvy Dogs,inf_melee,inf_mel,war_beast,2,heavy,true,false,80,76,6080,0,false,false,0,0,14,35,0,0,0,0,0,26,19,3,28,0,0,4.6,1,false,false,95,150,false,10,,,,,,,,,,,,,,,,,,475,500,125,wh2_dlc11_cst_mon_scurvy_dogs,wh2_dlc11_cst_mon_scurvy_dogs,wh_main_monster_wolf_hound_blood,wh_main_monster_wolf_hound_blood,,,wh_main_vmp_wolf_fangs,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_syreens,Syreens,inf_melee,inf_mel,melee_infantry,2,heavy,true,false,60,112,6720,0,false,false,0,0,34,50,55,0,0,0,0,26,0,32,20,0,0,4,1,true,false,48,90,false,10,,,,,,,,,,,,,,,,,,850,850,213,wh2_dlc11_cst_inf_syreens,wh2_dlc11_cst_inf_syreens,wh2_dlc11_vmp_inf_wraith_syreen,wh2_dlc11_vmp_inf_wraith_syreen,,,wh2_dlc11_cst_sword_syreen,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_depth_guard_ror_0,The Bloody Reaver Deck Guard (Depth Guard),inf_melee,inf_mel,melee_infantry,4,heavy,true,true,60,130,7800,0,false,false,90,0,54,70,0,0,0,0,0,52,14,30,20,0,28,4.4,1,false,false,36,160,false,10,,,,,,,,,,,,,,,,,,1500,1500,375,wh2_dlc11_cst_inf_depth_guard_ror_0,wh2_dlc11_cst_inf_depth_guard_ror_0,wh2_dlc11_cst_infantry_depth_guard_ror_blood_dismembers,wh2_dlc11_cst_infantry_depth_guard_ror_blood_dismembers,,,wh2_dlc11_cst_halberd_depth_guard,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0,The Tide of Skjold (Zombie Pirate Deckhand Mob),inf_melee,inf_mel,melee_infantry,1,heavy,true,true,160,75,12000,0,false,false,15,0,20,45,0,0,0,0,0,25,22,7,10,0,0,4.3,1,false,false,23,90,false,0,,,,,,,,,,,,,,,,,,425,425,106,wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0,wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0,wh2_dlc11_infantry_zombie_blood,wh2_dlc11_infantry_zombie_blood,,,wh2_dlc11_cst_dual_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_cha_vampire_fleet_captain_0,Vampire Fleet Captain (Vampires),inf_melee,com,hero,0,heavy,true,false,1,3572,3572,0,false,true,30,0,40,60,0,15,0,0,0,60,300,130,35,0,0,4,4,false,false,38,600,false,10,,,,,,,,,,,,,,,,,,600,1000,250,wh2_dlc11_cst_cha_vampire_fleet_captain_0,wh2_dlc11_cst_cha_vampire_fleet_captain_0,wh2_dlc11_cst_cha_vampire_fleet_captain_blood,wh2_dlc11_cst_cha_vampire_fleet_captain_blood,,,wh_main_vmp_sword_hero_vampire,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_zombie_deckhands_mob_0,Zombie Pirate Deckhand Mob,inf_melee,inf_mel,melee_infantry,1,heavy,true,false,160,75,12000,0,false,false,15,0,15,35,0,0,0,0,0,17,22,7,10,0,0,4.3,1,false,false,23,90,false,10,,,,,,,,,,,,,,,,,,250,250,62,wh2_dlc11_cst_inf_zombie_deckhands_mob_0,wh2_dlc11_cst_inf_zombie_deckhands_mob_0,wh2_dlc11_infantry_zombie_blood,wh2_dlc11_infantry_zombie_blood,,,wh2_dlc11_cst_dual_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_zombie_deckhands_mob_1,Zombie Pirate Deckhand Mob (Polearms),inf_melee,inf_mel,melee_infantry,1,heavy,true,false,160,75,12000,0,false,false,15,0,20,35,0,0,0,0,0,14,8,19,3,0,13,4.5,1,false,false,23,90,false,10,,,,,,,,,,,,,,,,,,375,400,100,wh2_dlc11_cst_inf_zombie_deckhands_mob_1,wh2_dlc11_cst_inf_zombie_deckhands_mob_1,wh2_dlc11_infantry_zombie_blood,wh2_dlc11_infantry_zombie_blood,,,wh2_dlc11_cst_halberd,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_deck_gunners_0,Deck Gunners,inf_ranged,inf_mis,missile_infantry,2,medium,true,false,36,108,3888,0,false,false,15,0,10,45,0,0,0,0,0,5,16,2,1,0,0,4.3,1,false,false,23,150,false,10,,,,,,,,,,,,,,,,,,700,700,175,wh2_dlc11_cst_inf_deck_gunners_0,wh2_dlc11_cst_inf_deck_gunners_0,wh2_dlc11_cst_zombie_weaponteam_blood,wh2_dlc11_cst_zombie_weaponteam_blood,,,wh_main_vmp_sword_zombie,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_cha_gunnery_wight_0,Gunnery Wight,inf_ranged,com,hero,0,heavy,false,false,1,3972,3972,0,false,true,30,0,38,60,0,15,0,0,0,34,260,140,15,0,0,4,4,false,false,40,900,true,10,45,180,8,60,180,0,0,1,1,1,110,0,70,150,2,false,false,600,1000,250,wh2_dlc11_cst_cha_gunnery_wight_0,wh2_dlc11_cst_cha_gunnery_wight_0,wh2_dlc16_infantry_standard_fast_hero_blood_dismembers_low_kb_resist,wh2_dlc16_infantry_standard_fast_hero_blood_dismembers_low_kb_resist,,,wh2_dlc11_cst_sword_hero_gunnery_wight,wh2_dlc11_gunnery_wight_rifle_bullet,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_deck_gunners_ror_0,Shadewraith Gunners (Deck Gunners),inf_ranged,inf_mis,missile_infantry,3,medium,true,true,36,108,3888,0,false,false,0,0,18,55,55,0,0,0,0,17,0,18,1,0,0,4.3,1,true,false,23,150,false,33,,,,,,,,,,,,,,,,,,1050,1050,263,wh2_dlc11_cst_inf_deck_gunners_ror_0,wh2_dlc11_cst_inf_deck_gunners_ror_0,wh2_dlc11_cst_zombie_weaponteam_ror,wh2_dlc11_cst_zombie_weaponteam_ror,,,wh2_dlc11_cst_sword_zombie_magical,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0,The Black Spot (Zombie Pirate Gunnery Mob – Handgunners),inf_ranged,inf_mis,missile_infantry,2,light,true,true,120,63,7560,0,false,false,15,0,14,45,0,0,0,0,0,20,8,19,2,0,13,4.5,1,false,false,23,90,false,10,,,,,,,,,,,,,,,,,,800,800,200,wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0,wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0,wh2_dlc11_infantry_zombie_blood,wh2_dlc11_infantry_zombie_blood,,,wh2_dlc11_cst_halberd,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_zombie_gunnery_mob_0,Zombie Pirate Gunnery Mob,inf_ranged,inf_mis,missile_infantry,1,light,true,false,120,63,7560,0,false,false,15,0,6,35,0,0,0,0,0,14,13,2,7,0,0,4.4,1,false,false,23,90,false,10,,,,,,,,,,,,,,,,,,325,300,75,wh2_dlc11_cst_inf_zombie_gunnery_mob_0,wh2_dlc11_cst_inf_zombie_gunnery_mob_0,wh2_dlc11_infantry_zombie_blood,wh2_dlc11_infantry_zombie_blood,,,wh2_dlc11_cst_short_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_zombie_gunnery_mob_3,Zombie Pirate Gunnery Mob (Bombers),inf_ranged,inf_mis,missile_infantry,1,light,true,false,120,63,7560,0,false,false,15,0,6,35,0,0,0,0,0,14,13,2,7,0,0,4.4,1,false,false,23,90,false,10,,,,,,,,,,,,,,,,,,450,450,113,wh2_dlc11_cst_inf_zombie_gunnery_mob_3,wh2_dlc11_cst_inf_zombie_gunnery_mob_3,wh2_dlc11_infantry_zombie_blood,wh2_dlc11_infantry_zombie_blood,,,wh2_dlc11_cst_short_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_zombie_gunnery_mob_2,Zombie Pirate Gunnery Mob (Hand Cannons),inf_ranged,inf_mis,missile_infantry,2,light,true,false,120,63,7560,0,false,false,15,0,6,35,0,0,0,0,0,8,13,2,2,0,0,4.4,1,false,false,23,90,false,10,,,,,,,,,,,,,,,,,,500,600,150,wh2_dlc11_cst_inf_zombie_gunnery_mob_2,wh2_dlc11_cst_inf_zombie_gunnery_mob_2,wh2_dlc11_infantry_zombie_blood,wh2_dlc11_infantry_zombie_blood,,,wh2_dlc11_cst_short_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_inf_zombie_gunnery_mob_1,Zombie Pirate Gunnery Mob (Handgunners),inf_ranged,inf_mis,missile_infantry,2,light,true,false,120,63,7560,0,false,false,15,0,6,35,0,0,0,0,0,8,13,2,2,0,0,4.4,1,false,false,23,90,false,10,,,,,,,,,,,,,,,,,,550,550,138,wh2_dlc11_cst_inf_zombie_gunnery_mob_1,wh2_dlc11_cst_inf_zombie_gunnery_mob_1,wh2_dlc11_infantry_zombie_blood,wh2_dlc11_infantry_zombie_blood,,,wh2_dlc11_cst_short_sword,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Vampire Coast,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,wh2_dlc11_group_vampire_coast,wh2_dlc11_cst_mon_necrofex_colossus_ror_0,Gallows Giant (Necrofex Colossus),war_beast,inf_mis,monster,5,very_heavy,true,true,5,9468.6,47343,0,false,false,75,0,43,60,0,0,0,0,0,52,125,350,20,25,0,4,5,false,true,45,5500,false,10,,,,,,,,,,,,,,,,,,2000,2000,500,wh2_dlc11_cst_mon_necrofex_colossus_ror_0,wh2_dlc11_cst_mon_necrofex_colossus_ror_0,wh2_dlc11_cst_mon_necrofex_colossus_ror,wh2_dlc11_cst_mon_necrofex_colossus_ror,wh2_dlc11_cst_mon_necrofex_colossus_ror,,wh2_dlc11_cst_necrofex_colossus_ror,,2026-08-24T07:47:56.946Z,
