game,patch,steam_build_id,unit_scale,faction_name,faction_key,subculture_key,military_group,unit_key,unit_name,category,unit_class,caste,tier,weight,in_encyclopedia,is_renown,entity_count,hp_per_entity,total_hp,barrier_health,is_large,is_single_entity,armour,shield_block_chance,melee_defence,leadership,physical_resistance,missile_resistance,spell_resistance,ward_save,fire_resistance,melee_attack,weapon_base_damage,weapon_ap_damage,charge_bonus,bonus_vs_infantry,bonus_vs_large,attack_interval,max_splash_targets,melee_is_magical,melee_is_flaming,speed,mass,has_missile_weapon,accuracy,ammunition,range,reload_time,missile_base_damage,missile_ap_damage,missile_bonus_vs_infantry,missile_bonus_vs_large,projectiles_per_shot,shots_per_volley,burst_size,projectile_velocity,projectile_spread,marksmanship_bonus,calibration_distance,calibration_area,missile_is_magical,missile_is_flaming,multiplayer_cost,campaign_recruit_cost,campaign_upkeep,source_main_unit_key,source_land_unit_key,source_battle_entity_key,source_man_entity_key,source_mount_entity_key,source_engine_entity_key,source_melee_weapon_key,source_projectile_key,extracted_at_utc,notes
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cav_grail_knights,Grail Knights,cavalry,cav_shk,melee_cavalry,4,very_heavy,true,false,48,152,7296,0,true,false,120,35,34,80,0,0,0,0,0,38,18,28,75,0,18,5.1,2,true,false,84,1200,false,10,,,,,,,,,,,,,,,,,,1850,1850,462,wh_main_brt_cav_grail_knights,wh_main_brt_cav_grail_knights,wh_main_brt_mnt_cavalry_knights_heavy_blood,wh_main_cavalry_rider_standard_blood,wh_main_brt_mnt_cavalry_knights_heavy_blood,,wh_main_brt_lance_grail_knight,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc05_emp_cha_wizard_life_1,Jade Wizard,cavalry,com,hero,0,medium,false,false,1,3848,3848,0,true,true,20,0,30,55,0,15,0,0,0,25,210,90,35,0,0,4,3,false,false,78,1000,false,10,,,,,,,,,,,,,,,,,,450,1100,275,wh_dlc05_emp_cha_wizard_life_1,wh_dlc05_emp_cha_wizard_life_1,wh_main_cavalry_standard_360_blood,wh_main_infantry_standard_wizard_rider_blood_dismembers,wh_main_cavalry_standard_360_blood,,wh_main_emp_sword_caster,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc05_emp_cha_wizard_life_2,Jade Wizard,cavalry,com,hero,0,medium,false,false,1,3848,3848,0,true,true,50,0,30,55,0,15,0,0,0,25,210,90,35,0,0,4,3,false,false,78,1500,false,10,,,,,,,,,,,,,,,,,,500,1200,300,wh_dlc05_emp_cha_wizard_life_2,wh_dlc05_emp_cha_wizard_life_2,wh_main_cavalry_slow_hero_blood,wh_main_infantry_standard_wizard_rider_blood_dismembers,wh_main_cavalry_slow_hero_blood,,wh_main_emp_sword_caster,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc05_emp_cha_wizard_life_3,Jade Wizard,cavalry,com,hero,0,medium,false,false,1,4016,4016,0,true,true,50,0,30,55,0,15,0,0,0,25,210,90,35,0,0,4,3,false,false,82,1500,false,10,,,,,,,,,,,,,,,,,,650,1500,325,wh_dlc05_emp_cha_wizard_life_3,wh_dlc05_emp_cha_wizard_life_3,wh_main_flying_pegasus_hero_blood,wh_main_infantry_standard_wizard_rider_blood_dismembers,wh_main_flying_pegasus_hero_blood,,wh_main_emp_sword_caster,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cha_king_louen_leoncoeur_2,King Louen Leoncoeur,cavalry,com,lord,0,very_heavy,false,false,1,4900,4900,0,true,true,110,35,50,80,0,15,0,0,0,60,300,150,75,0,0,4,5,true,false,84,1500,false,10,,,,,,,,,,,,,,,,,,1250,1350,312,wh_main_brt_cha_king_louen_leoncoeur_2,wh_main_brt_cha_king_louen_leoncoeur_2,wh_main_brt_mnt_cavalry_hero_blood,wh2_dlc16_infantry_standard_hero_blood_high_kb_resist,wh_main_brt_mnt_cavalry_hero_blood,,wh_dlc07_brt_sword_louen,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cha_king_louen_leoncoeur_3,King Louen Leoncoeur,cavalry,com,lord,0,very_heavy,false,false,1,5216,5216,0,true,true,90,35,50,80,0,15,0,0,0,60,300,150,85,0,0,4,5,true,false,82,1500,false,10,,,,,,,,,,,,,,,,,,1500,1500,375,wh_main_brt_cha_king_louen_leoncoeur_3,wh_main_brt_cha_king_louen_leoncoeur_3,wh_main_flying_pegasus_hero_blood,wh2_dlc16_infantry_standard_hero_blood_high_kb_resist,wh_main_flying_pegasus_hero_blood,,wh_dlc07_brt_sword_louen,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cav_knights_errant_0,Knights Errant,cavalry,cav_shk,melee_cavalry,2,very_heavy,true,false,60,103,6180,0,true,false,80,35,28,60,0,0,0,0,0,28,21,9,55,0,0,5.1,1,false,false,84,1000,false,10,,,,,,,,,,,,,,,,,,700,700,175,wh_dlc07_brt_cav_knights_errant_0,wh_dlc07_brt_cav_knights_errant_0,wh_main_brt_mnt_cavalry_knights_blood,wh_main_cavalry_rider_standard_blood,wh_main_brt_mnt_cavalry_knights_blood,,wh_dlc07_brt_lance_errant,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cav_knights_of_the_realm,Knights of the Realm,cavalry,cav_shk,melee_cavalry,2,heavy,true,false,60,112,6720,0,true,false,100,35,28,75,0,0,0,0,0,32,30,10,65,0,12,5.1,1,false,false,84,1000,false,10,,,,,,,,,,,,,,,,,,950,950,238,wh_main_brt_cav_knights_of_the_realm,wh_main_brt_cav_knights_of_the_realm,wh_main_brt_mnt_cavalry_knights_blood,wh_main_cavalry_rider_standard_blood,wh_main_brt_mnt_cavalry_knights_blood,,wh_main_brt_lance,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cha_lord_3,Lord,cavalry,com,lord,0,medium,false,false,1,4980,4980,0,true,true,90,35,48,75,0,15,0,0,0,54,290,140,85,0,0,4,4,false,false,82,1500,false,10,,,,,,,,,,,,,,,,,,1100,1200,300,wh_main_brt_cha_lord_3,wh_main_brt_cha_lord_3,wh_main_flying_pegasus_hero_blood,wh_main_infantry_standard_hero_blood_dismembers,wh_main_flying_pegasus_hero_blood,,wh_main_brt_sword_hero_lord,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cha_lord_4,Lord,cavalry,com,lord,0,medium,false,false,1,4680,4680,0,true,true,110,35,48,75,0,15,0,0,0,54,290,140,75,0,0,4,4,false,false,84,1500,false,10,,,,,,,,,,,,,,,,,,850,1200,300,wh_main_brt_cha_lord_4,wh_main_brt_cha_lord_4,wh_main_brt_mnt_cavalry_hero_blood,wh_main_infantry_standard_hero_blood_dismembers,wh_main_brt_mnt_cavalry_hero_blood,,wh_main_brt_sword_hero_lord,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cav_mounted_yeomen_0,Mounted Yeomen,cavalry,cav_mel,melee_cavalry,1,medium,true,false,60,92,5520,0,true,false,30,35,26,50,0,0,0,0,0,26,21,7,36,0,0,5,1,false,false,92,500,false,10,,,,,,,,,,,,,,,,,,400,400,100,wh_main_brt_cav_mounted_yeomen_0,wh_main_brt_cav_mounted_yeomen_0,wh_main_brt_mnt_cavalry_fast_blood,wh_main_cavalry_rider_standard_blood,wh_main_brt_mnt_cavalry_fast_blood,,wh_main_brt_cavalry_spear,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cav_mounted_yeomen_1,Mounted Yeomen Archers,cavalry,cav_mis,missile_cavalry,2,medium,true,false,60,83,4980,0,true,false,30,0,16,45,0,0,0,0,0,18,19,3,15,0,0,5,1,false,false,92,500,false,10,,,,,,,,,,,,,,,,,,500,500,125,wh_main_brt_cav_mounted_yeomen_1,wh_main_brt_cav_mounted_yeomen_1,wh_main_brt_mnt_cavalry_fast_blood,wh_main_cavalry_rider_standard_blood,wh_main_brt_mnt_cavalry_fast_blood,,wh_main_brt_sword_yeomen_archers,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cha_paladin_3,Paladin,cavalry,com,hero,0,medium,false,false,1,4464,4464,0,true,true,85,35,40,65,0,15,0,0,0,45,255,135,85,0,20,4,4,false,false,82,1500,false,10,,,,,,,,,,,,,,,,,,875,1350,337,wh_main_brt_cha_paladin_3,wh_main_brt_cha_paladin_3,wh_main_flying_pegasus_hero_blood,wh_main_infantry_standard_hero_blood_dismembers,wh_main_flying_pegasus_hero_blood,,wh_main_brt_sword_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cha_paladin_4,Paladin,cavalry,com,hero,0,medium,false,false,1,4176,4176,0,true,true,105,35,40,65,0,15,0,0,0,45,255,135,70,0,20,4,4,false,false,84,1500,false,10,,,,,,,,,,,,,,,,,,650,1200,300,wh_main_brt_cha_paladin_4,wh_main_brt_cha_paladin_4,wh_main_brt_mnt_cavalry_hero_blood,wh_main_infantry_standard_hero_blood_dismembers,wh_main_brt_mnt_cavalry_hero_blood,,wh_main_brt_sword_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_main_brt_cav_pegasus_knights,Pegasus Knights,cavalry,cav_shk,monstrous_cavalry,3,very_heavy,true,false,24,261,6264,0,true,false,80,35,32,75,0,0,0,0,0,36,42,14,75,0,15,4.7,2,false,false,82,1300,false,10,,,,,,,,,,,,,,,,,,1100,1100,275,wh_main_brt_cav_pegasus_knights,wh_main_brt_cav_pegasus_knights,wh_main_flying_pegasus_blood,wh_main_cavalry_rider_standard_blood,wh_main_flying_pegasus_blood,,wh_main_brt_lance_pegasus_knights,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cha_prophetess_beasts_1,Prophetess (Beasts),cavalry,com,lord,0,heavy,false,false,1,4168,4168,0,true,true,15,0,30,65,0,15,0,0,0,34,200,85,50,0,0,4,3,false,false,92,500,false,10,,,,,,,,,,,,,,,,,,550,1100,300,wh_dlc07_brt_cha_prophetess_beasts_1,wh_dlc07_brt_cha_prophetess_beasts_1,wh_main_brt_mnt_cavalry_deprecated,wh2_dlc16_infantry_standard_hero_blood_low_kb_resist,wh_main_brt_mnt_cavalry_deprecated,,wh_main_brt_sword_caster_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cha_prophetess_beasts_2,Prophetess (Beasts),cavalry,com,lord,0,heavy,false,false,1,4168,4168,0,true,true,40,0,30,65,0,15,0,0,0,34,200,85,50,0,0,4,3,false,false,84,1500,false,10,,,,,,,,,,,,,,,,,,600,1200,300,wh_dlc07_brt_cha_prophetess_beasts_2,wh_dlc07_brt_cha_prophetess_beasts_2,wh_main_brt_mnt_cavalry_hero_blood,wh2_dlc16_infantry_standard_hero_blood_low_kb_resist,wh_main_brt_mnt_cavalry_hero_blood,,wh_main_brt_sword_caster_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cha_prophetess_beasts_3,Prophetess (Beasts),cavalry,com,lord,0,heavy,false,false,1,4464,4464,0,true,true,15,0,30,65,0,15,0,0,0,34,200,85,60,0,0,4,3,false,false,82,1500,false,10,,,,,,,,,,,,,,,,,,750,1350,300,wh_dlc07_brt_cha_prophetess_beasts_3,wh_dlc07_brt_cha_prophetess_beasts_3,wh_main_flying_pegasus_hero_blood,wh2_dlc16_infantry_standard_hero_blood_low_kb_resist,wh_main_flying_pegasus_hero_blood,,wh_main_brt_sword_caster_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cha_prophetess_heavens_1,Prophetess (Heavens),cavalry,com,lord,0,heavy,false,false,1,4168,4168,0,true,true,15,0,30,65,0,15,0,0,0,34,200,85,50,0,0,4,3,false,false,92,500,false,10,,,,,,,,,,,,,,,,,,550,1100,300,wh_dlc07_brt_cha_prophetess_heavens_1,wh_dlc07_brt_cha_prophetess_heavens_1,wh_main_brt_mnt_cavalry_deprecated,wh2_dlc16_infantry_standard_hero_blood_low_kb_resist,wh_main_brt_mnt_cavalry_deprecated,,wh_main_brt_sword_caster_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cha_prophetess_heavens_2,Prophetess (Heavens),cavalry,com,lord,0,heavy,false,false,1,4168,4168,0,true,true,40,0,30,65,0,15,0,0,0,34,200,85,50,0,0,4,3,false,false,84,1500,false,10,,,,,,,,,,,,,,,,,,600,1200,300,wh_dlc07_brt_cha_prophetess_heavens_2,wh_dlc07_brt_cha_prophetess_heavens_2,wh_main_brt_mnt_cavalry_hero_blood,wh2_dlc16_infantry_standard_hero_blood_low_kb_resist,wh_main_brt_mnt_cavalry_hero_blood,,wh_main_brt_sword_caster_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cha_prophetess_heavens_3,Prophetess (Heavens),cavalry,com,lord,0,heavy,false,false,1,4464,4464,0,true,true,15,0,30,65,0,15,0,0,0,34,200,85,60,0,0,4,3,false,false,82,1500,false,10,,,,,,,,,,,,,,,,,,750,1350,300,wh_dlc07_brt_cha_prophetess_heavens_3,wh_dlc07_brt_cha_prophetess_heavens_3,wh_main_flying_pegasus_hero_blood,wh2_dlc16_infantry_standard_hero_blood_low_kb_resist,wh_main_flying_pegasus_hero_blood,,wh_main_brt_sword_caster_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cha_prophetess_1,Prophetess (Life),cavalry,com,lord,0,heavy,false,false,1,4168,4168,0,true,true,15,0,30,65,0,15,0,0,0,34,200,85,50,0,0,4,3,false,false,92,500,false,10,,,,,,,,,,,,,,,,,,550,1100,300,wh_dlc07_brt_cha_prophetess_1,wh_dlc07_brt_cha_prophetess_1,wh_main_brt_mnt_cavalry_deprecated,wh2_dlc16_infantry_standard_hero_blood_low_kb_resist,wh_main_brt_mnt_cavalry_deprecated,,wh_main_brt_sword_caster_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cha_prophetess_2,Prophetess (Life),cavalry,com,lord,0,heavy,false,false,1,4168,4168,0,true,true,40,0,30,65,0,15,0,0,0,34,200,85,50,0,0,4,3,false,false,84,1500,false,10,,,,,,,,,,,,,,,,,,600,1200,300,wh_dlc07_brt_cha_prophetess_2,wh_dlc07_brt_cha_prophetess_2,wh_main_brt_mnt_cavalry_hero_blood,wh2_dlc16_infantry_standard_hero_blood_low_kb_resist,wh_main_brt_mnt_cavalry_hero_blood,,wh_main_brt_sword_caster_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cha_prophetess_3,Prophetess (Life),cavalry,com,lord,0,heavy,false,false,1,4464,4464,0,true,true,15,0,30,65,0,15,0,0,0,34,200,85,60,0,0,4,3,false,false,82,1500,false,10,,,,,,,,,,,,,,,,,,750,1350,300,wh_dlc07_brt_cha_prophetess_3,wh_dlc07_brt_cha_prophetess_3,wh_main_flying_pegasus_hero_blood,wh2_dlc16_infantry_standard_hero_blood_low_kb_resist,wh_main_flying_pegasus_hero_blood,,wh_main_brt_sword_caster_hero,,2026-08-24T07:47:56.946Z,
warhammer_3,8.1.1,24237342,ultra,Bretonnia,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,wh_main_group_bretonnia,wh_dlc07_brt_cav_questing_knights_0,Questing Knights,cavalry,cav_shk,melee_cavalry,3,very_heavy,true,false,60,116,6960,0,true,false,90,0,39,75,0,0,0,0,0,40,14,38,40,0,0,4.3,1,false,false,84,1000,false,10,,,,,,,,,,,,,,,,,,1100,1100,275,wh_dlc07_brt_cav_questing_knights_0,wh_dlc07_brt_cav_questing_knights_0,wh_main_brt_mnt_cavalry_knights_blood,wh_main_cavalry_rider_standard_blood,wh_main_brt_mnt_cavalry_knights_blood,,wh_dlc07_brt_sword_great_questing,,2026-08-24T07:47:56.946Z,
