record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
faction,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,has_database_tree,factions_tables,db/factions_tables/data__.tsv,370,wh3_dlc27_sla_masque_of_slaanesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_membership,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,sla_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,sla_mil,,wh3_main_sla_slaanesh,,,wh3_dlc27_tech_sla_masque_6_2,wh3_dlc27_sla_masque_of_slaanesh,,wh3_dlc27_tech_sla_enticing_visage,Dance of the Mind,Be the locus of attention... Lead every dance... All others are merely spokes spinning around your centre.,,,,,,,Slaanesh Tech,Slaanesh Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,813,wh3_dlc27_tech_sla_masque_6_2|sla_campaign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sla_campaign,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,sla_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,sla_mil,,wh3_main_sla_slaanesh,,,wh3_dlc27_tech_sla_masque_6_5,wh3_dlc27_sla_masque_of_slaanesh,,wh3_dlc27_tech_sla_incessant_dance,Incessant Dance,"A fragrance curiously devoid of character, until one finds a dance partner whose final stumbling steps and attitude in defeat completes the concoction.",,,,,,,Slaanesh Tech,Slaanesh Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1243,wh3_dlc27_tech_sla_masque_6_5,,,,,,,,1,2,600,0,0,sla_6_masque,,0,-200,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,sla_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,sla_mil,,wh3_main_sla_slaanesh,,,wh3_dlc27_tech_sla_masque_6_5,wh3_dlc27_sla_masque_of_slaanesh,,wh3_dlc27_tech_sla_incessant_dance,Incessant Dance,"A fragrance curiously devoid of character, until one finds a dance partner whose final stumbling steps and attitude in defeat completes the concoction.",,,,,,,Slaanesh Tech,Slaanesh Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1021,wh3_dlc27_tech_sla_incessant_dance,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh3_dlc27_tech_sla_incessant_dance,false,false,placeholder.tga,1463180818,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,sla_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,sla_mil,,wh3_main_sla_slaanesh,,,wh3_dlc27_tech_sla_masque_6_5,wh3_dlc27_sla_masque_of_slaanesh,,wh3_dlc27_tech_sla_incessant_dance,Incessant Dance,"A fragrance curiously devoid of character, until one finds a dance partner whose final stumbling steps and attitude in defeat completes the concoction.",,wh3_dlc27_effect_post_battle_sla_masque_tempo,faction_to_force_own,25.0000,Tempo gained from kills: %+n%,,Slaanesh Tech,Slaanesh Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2103,wh3_dlc27_tech_sla_incessant_dance|wh3_dlc27_effect_post_battle_sla_masque_tempo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wh3_dlc27_sla_tempo.png,15,wh3_dlc27_sla_tempo.png,campaign,true
tab_membership,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,sla_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,sla_mil,,wh3_main_sla_slaanesh,,,wh3_dlc27_tech_sla_masque_6_5,wh3_dlc27_sla_masque_of_slaanesh,,wh3_dlc27_tech_sla_incessant_dance,Incessant Dance,"A fragrance curiously devoid of character, until one finds a dance partner whose final stumbling steps and attitude in defeat completes the concoction.",,,,,,,Slaanesh Tech,Slaanesh Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,816,wh3_dlc27_tech_sla_masque_6_5|sla_campaign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sla_campaign,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,sla_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,sla_mil,,wh3_main_sla_slaanesh,,,wh3_dlc27_tech_sla_masque_6_4,wh3_dlc27_sla_masque_of_slaanesh,,wh3_dlc27_tech_sla_eternal_commitement,Eternal Commitment,"Scents and seepage plucked from seeds, flowers and the rotting mulch of Slaanesh's inner gardens, where the Masque first performed after being cursed by her Master.",,,,,,,Slaanesh Tech,Slaanesh Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1242,wh3_dlc27_tech_sla_masque_6_4,,,,,,,,2,2,600,0,0,sla_6_masque,,0,-200,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,sla_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,sla_mil,,wh3_main_sla_slaanesh,,,wh3_dlc27_tech_sla_masque_6_4,wh3_dlc27_sla_masque_of_slaanesh,,wh3_dlc27_tech_sla_eternal_commitement,Eternal Commitment,"Scents and seepage plucked from seeds, flowers and the rotting mulch of Slaanesh's inner gardens, where the Masque first performed after being cursed by her Master.",,,,,,,Slaanesh Tech,Slaanesh Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1015,wh3_dlc27_tech_sla_eternal_commitement,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh3_dlc27_tech_sla_eternal_commitement,false,false,placeholder.tga,481527774,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,sla_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,sla_mil,,wh3_main_sla_slaanesh,,,wh3_dlc27_tech_sla_masque_6_4,wh3_dlc27_sla_masque_of_slaanesh,,wh3_dlc27_tech_sla_eternal_commitement,Eternal Commitment,"Scents and seepage plucked from seeds, flowers and the rotting mulch of Slaanesh's inner gardens, where the Masque first performed after being cursed by her Master.",,wh3_dlc27_effect_sla_masque_dissonance_duration,faction_to_faction_own_unseen,-1.0000,Dissonance duration: %+n,,Slaanesh Tech,Slaanesh Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2088,wh3_dlc27_tech_sla_eternal_commitement|wh3_dlc27_effect_sla_masque_dissonance_duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wh3_dlc27_eternal_dance_dissonance.png,60,wh3_dlc27_eternal_dance_dissonance.png,campaign,false
effect,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,sla_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,sla_mil,,wh3_main_sla_slaanesh,,,wh3_dlc27_tech_sla_masque_6_4,wh3_dlc27_sla_masque_of_slaanesh,,wh3_dlc27_tech_sla_eternal_commitement,Eternal Commitment,"Scents and seepage plucked from seeds, flowers and the rotting mulch of Slaanesh's inner gardens, where the Masque first performed after being cursed by her Master.",,wh3_dlc27_effect_sla_masque_step_change_tempo_cost,faction_to_character_own_unseen,-25.0000,Tempo cost: %+n% for changing dance step choices,,Slaanesh Tech,Slaanesh Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2089,wh3_dlc27_tech_sla_eternal_commitement|wh3_dlc27_effect_sla_masque_step_change_tempo_cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wh3_dlc27_sla_tempo.png,40,wh3_dlc27_sla_tempo.png,campaign,false
tab_membership,warhammer_3,8.1.1,24237342,Slaanesh,slaanesh,wh3_dlc27_sla_masque_of_slaanesh,The Accursed Troupe,wh3_main_sla_slaanesh,wh3_main_sc_sla_slaanesh,LOCKED_STANDARD,sla_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,sla_mil,,wh3_main_sla_slaanesh,,,wh3_dlc27_tech_sla_masque_6_4,wh3_dlc27_sla_masque_of_slaanesh,,wh3_dlc27_tech_sla_eternal_commitement,Eternal Commitment,"Scents and seepage plucked from seeds, flowers and the rotting mulch of Slaanesh's inner gardens, where the Masque first performed after being cursed by her Master.",,,,,,,Slaanesh Tech,Slaanesh Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,815,wh3_dlc27_tech_sla_masque_6_4|sla_campaign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sla_campaign,,,,,,,,,,,
