record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
faction,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,has_database_tree,factions_tables,db/factions_tables/data__.tsv,330,wh3_dlc24_tze_the_deceivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_5,,,wh3_main_tech_tze_1_2,Champions of Change,Hail the writhing fire of change! All glory to the true nature of Chaos!,,wh_main_faction_xp_increase_generals_hidden,faction_to_force_own_unseen,3.0000,[HIDDEN - do not translate] Used to increase lord rank when replacing a lord (target the effect at forces factionwide) - use in conjunction with a shown effect that targets provinces factionwide,,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2953,wh3_main_tech_tze_1_2|wh_main_faction_xp_increase_generals_hidden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,campaign,true
node,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_8,,,wh3_main_tech_tze_1_5,Infernal Gateway,None can resist the portal's whispered call – but all consumed by it will proceed on their way to oblivion.,,,,,,,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1632,wh3_main_tech_tze_1_8,,,,,,,,4,0,400,0,0,,wh3_dlc24_tze_tech_grimoires_30,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_8,,,wh3_main_tech_tze_1_5,Infernal Gateway,None can resist the portal's whispered call – but all consumed by it will proceed on their way to oblivion.,,,,,,,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1471,wh3_main_tech_tze_1_5,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh3_main_tech_tze_1_5,false,false,placeholder.tga,762076749,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_8,,,wh3_main_tech_tze_1_5,Infernal Gateway,None can resist the portal's whispered call – but all consumed by it will proceed on their way to oblivion.,,wh3_main_effect_ability_enable_infernal_gateway_lord_of_change,faction_to_force_own_unseen,1.0000,"Bound spell: ""Infernal Gateway"" for Lord of Change units",,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2956,wh3_main_tech_tze_1_5|wh3_main_effect_ability_enable_infernal_gateway_lord_of_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magic_character.png,291,magic_character.png,battle,true
building_requirement,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_8,,,wh3_main_tech_tze_1_5,Infernal Gateway,None can resist the portal's whispered call – but all consumed by it will proceed on their way to oblivion.,,,,,,,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,,technology_required_building_levels_junctions_tables,db/technology_required_building_levels_junctions_tables/data__.tsv,66,wh3_main_tech_tze_1_5|wh3_main_tze_caster_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wh3_main_tze_caster_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_cost,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_8,,,wh3_main_tech_tze_1_5,Infernal Gateway,None can resist the portal's whispered call – but all consumed by it will proceed on their way to oblivion.,,,,,,,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,,resource_costs_tables,db/resource_costs_tables/data__.tsv,995,wh3_dlc24_tze_tech_grimoires_30,,,,,,,,,,,,,,wh3_dlc24_tze_tech_grimoires_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TECHNOLOGIES,TECHNOLOGIES,ARMY_UPKEEP,BACKGROUND_INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pooled_resource_cost,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_8,,,wh3_main_tech_tze_1_5,Infernal Gateway,None can resist the portal's whispered call – but all consumed by it will proceed on their way to oblivion.,,,,,,,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,,resource_cost_pooled_resource_junctions_tables,db/resource_cost_pooled_resource_junctions_tables/data__.tsv,1092,wh3_main_tze_grimoires_factor_technology|wh3_dlc24_tze_tech_grimoires_30,,,,,,,,,,,,,,wh3_dlc24_tze_tech_grimoires_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wh3_main_tze_grimoires_factor_technology,-30,absolute,default,,,,,,,,,,,,,,,,,,,,,,,,
resource_factor,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_8,,,wh3_main_tech_tze_1_5,Infernal Gateway,None can resist the portal's whispered call – but all consumed by it will proceed on their way to oblivion.,,,,,,,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,,pooled_resource_factor_junctions_tables,db/pooled_resource_factor_junctions_tables/data__.tsv,1079,wh3_main_tze_grimoires_factor_technology,,,,,,,,,,,,,,wh3_dlc24_tze_tech_grimoires_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wh3_main_tze_grimoires_factor_technology,technology,wh3_main_tze_grimoires,-2147483647,2147483647,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_1,,,wh3_main_tech_tze_1_1,Way of Scrying,Tzeentch listens. Tzeentch sees. Tzeentch knows.,,,,,,,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1625,wh3_main_tech_tze_1_1,,,,,,,,0,1,400,0,0,,wh3_dlc24_tze_tech_grimoires_50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_1,,,wh3_main_tech_tze_1_1,Way of Scrying,Tzeentch listens. Tzeentch sees. Tzeentch knows.,,,,,,,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1467,wh3_main_tech_tze_1_1,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh3_main_tech_tze_2_9,false,false,placeholder.tga,1059534651,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_1,,,wh3_main_tech_tze_1_1,Way of Scrying,Tzeentch listens. Tzeentch sees. Tzeentch knows.,,wh3_main_effect_tze_cotw_enable_borrow_time,faction_to_faction_own_unseen,1.0000,"Changing of the Ways: ""Borrow Time""",Restore an army's movement range.,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2951,wh3_main_tech_tze_1_1|wh3_main_effect_tze_cotw_enable_borrow_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cotw_show_ai_intentions.png,1,cotw_show_ai_intentions.png,campaign,true
resource_cost,warhammer_3,8.1.1,24237342,Tzeentch,tzeentch,wh3_dlc24_tze_the_deceivers,The Deceivers,wh3_main_tze_tzeentch,wh3_main_sc_tze_tzeentch,LOCKED_FOREIGN_SLOTS,tze_mil@unspecified_campaign,generic_candidate_with_faction_override,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,tze_mil,,wh3_main_tze_tzeentch,,,wh3_main_tech_tze_1_1,,,wh3_main_tech_tze_1_1,Way of Scrying,Tzeentch listens. Tzeentch sees. Tzeentch knows.,,,,,,,Tzeentch Tech,Tzeentch Tech,,,,,,,,,,,,resource_costs_tables,db/resource_costs_tables/data__.tsv,997,wh3_dlc24_tze_tech_grimoires_50,,,,,,,,,,,,,,wh3_dlc24_tze_tech_grimoires_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TECHNOLOGIES,TECHNOLOGIES,ARMY_UPKEEP,BACKGROUND_INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,
