record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
effect,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_15,,,wh3_main_tech_nur_growth_15,Rot Incubation,"The Urfather's wondrous Rot is already remarkably virulent, but as nature takes its course, new and ever-more contagious strains will emerge.",,wh3_main_effect_force_direct_infection_cost,faction_to_region_own,-10.0000,Infection cost to create a Plague: %+n%,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2706,wh3_main_tech_nur_growth_15|wh3_main_effect_force_direct_infection_cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infections_bundle.png,101,infections_bundle.png,campaign,false
effect,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_15,,,wh3_main_tech_nur_growth_15,Rot Incubation,"The Urfather's wondrous Rot is already remarkably virulent, but as nature takes its course, new and ever-more contagious strains will emerge.",,wh3_main_effect_force_direct_infection_cost_hidden,faction_to_force_own,-10.0000,HIDDEN - (USED WHEN WE NEED TO SCOPE TO SETTLEMENTS AND FORCES WITHOUT SHOWING BOTH EFFECTS IN UI) Infection cost to create a Plague: %+n%,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2707,wh3_main_tech_nur_growth_15|wh3_main_effect_force_direct_infection_cost_hidden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,campaign,true
tab_membership,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_15,,,wh3_main_tech_nur_growth_15,Rot Incubation,"The Urfather's wondrous Rot is already remarkably virulent, but as nature takes its course, new and ever-more contagious strains will emerge.",,,,,,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,699,wh3_main_tech_nur_growth_15|nur_growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nur_growth,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_19,,,wh3_main_tech_nur_growth_19,Eye Rot Incubation,"Though Nurgle's ocular pox lays rapid waste to mortal settlements, amongst the Urfather's chosen it is a virulent spur to great deeds.",,,,,,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1550,wh3_main_tech_nur_growth_19,,,,,,,,1,2,600,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_19,,,wh3_main_tech_nur_growth_19,Eye Rot Incubation,"Though Nurgle's ocular pox lays rapid waste to mortal settlements, amongst the Urfather's chosen it is a virulent spur to great deeds.",,,,,,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1340,wh3_main_tech_nur_growth_19,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh3_main_tech_nur_4_4,false,false,placeholder.tga,761690009,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_19,,,wh3_main_tech_nur_growth_19,Eye Rot Incubation,"Though Nurgle's ocular pox lays rapid waste to mortal settlements, amongst the Urfather's chosen it is a virulent spur to great deeds.",,wh3_main_effect_corruption_nurgle_adjacent_provinces,faction_to_province_own,1.0000,Nurgle corruption in adjacent provinces: %+n,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2713,wh3_main_tech_nur_growth_19|wh3_main_effect_corruption_nurgle_adjacent_provinces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corruption_nurgle.png,104,corruption_nurgle.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_19,,,wh3_main_tech_nur_growth_19,Eye Rot Incubation,"Though Nurgle's ocular pox lays rapid waste to mortal settlements, amongst the Urfather's chosen it is a virulent spur to great deeds.",,wh_main_effect_building_construction_cost_mod_infrastructure,faction_to_region_own_unseen,-10.0000,Construction cost: %+n% for Infrastructure buildings,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2714,wh3_main_tech_nur_growth_19|wh_main_effect_building_construction_cost_mod_infrastructure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treasury.png,101,treasury.png,campaign,false
tab_membership,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_19,,,wh3_main_tech_nur_growth_19,Eye Rot Incubation,"Though Nurgle's ocular pox lays rapid waste to mortal settlements, amongst the Urfather's chosen it is a virulent spur to great deeds.",,,,,,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,703,wh3_main_tech_nur_growth_19|nur_growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nur_growth,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_18,,,wh3_main_tech_nur_growth_18,Favourite Children,"The Urfather loves each and every Nurgling dearly, be they long-lived shepherds of his Rot or fated to a brief and messy existence as contagion-spreading catapult ammunition.",,,,,,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1549,wh3_main_tech_nur_growth_18,,,,,,,,2,2,600,0,0,,,0,150,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_18,,,wh3_main_tech_nur_growth_18,Favourite Children,"The Urfather loves each and every Nurgling dearly, be they long-lived shepherds of his Rot or fated to a brief and messy existence as contagion-spreading catapult ammunition.",,,,,,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1339,wh3_main_tech_nur_growth_18,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh3_main_tech_nur_1_4,false,false,placeholder.tga,1182138048,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_18,,,wh3_main_tech_nur_growth_18,Favourite Children,"The Urfather loves each and every Nurgling dearly, be they long-lived shepherds of his Rot or fated to a brief and messy existence as contagion-spreading catapult ammunition.",,wh3_dlc25_effect_infections_mod_buildings,faction_to_region_own_unseen,10.0000,Infections from all buildings: %+n%,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2712,wh3_main_tech_nur_growth_18|wh3_dlc25_effect_infections_mod_buildings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infections.png,4,infections.png,campaign,true
tab_membership,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_18,,,wh3_main_tech_nur_growth_18,Favourite Children,"The Urfather loves each and every Nurgling dearly, be they long-lived shepherds of his Rot or fated to a brief and messy existence as contagion-spreading catapult ammunition.",,,,,,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,702,wh3_main_tech_nur_growth_18|nur_growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nur_growth,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Nurgle,nurgle,wh3_dlc25_nur_epidemius,Tallymen of Pestilence,wh3_main_nur_nurgle,wh3_main_sc_nur_nurgle,LOCKED_STANDARD,nur_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nur_mil,,wh3_main_nur_nurgle,,,wh3_main_tech_nur_growth_16,,,wh3_main_tech_nur_growth_16,Preferred Strain,Whispers in the forest; murmurs from the shadowy valleys; secrets muttered by brooks and streams; rasping madness from the crops. The Grey Fever stalks…,,,,,,,Nurgle Tech,Nurgle Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1547,wh3_main_tech_nur_growth_16,,,,,,,,4,2,700,0,0,,,0,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
