record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
node,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_2a,,,wh_main_tech_vmp_bones_02a,Risen Standard Bearers,"To raise the ragged banners above the legions can be taxing, for they may have been enchanted by other sorcerers.","The mouldering banners of the von Carsteins and other bloodlines may sit hanging in decrepit castles, but standards fallen in battle are surprisingly hard to hoist again with skeletal hands, for the old gods - even Khorne - find it an affront to the act of battle. Within Arkhan's Black Book are cantrips to ease such gods' wrath.",,,,,,Library of Secrets,Library of Secrets,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1843,wh_main_tech_vmp_bones_2a,,,,,,,,-1,1,300,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_2a,,,wh_main_tech_vmp_bones_02a,Risen Standard Bearers,"To raise the ragged banners above the legions can be taxing, for they may have been enchanted by other sorcerers.","The mouldering banners of the von Carsteins and other bloodlines may sit hanging in decrepit castles, but standards fallen in battle are surprisingly hard to hoist again with skeletal hands, for the old gods - even Khorne - find it an affront to the act of battle. Within Arkhan's Black Book are cantrips to ease such gods' wrath.",,,,,,Library of Secrets,Library of Secrets,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1861,wh_main_tech_vmp_bones_02a,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh_main_vmp_risen_standard_bearers,false,false,,1684532547,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_2a,,,wh_main_tech_vmp_bones_02a,Risen Standard Bearers,"To raise the ragged banners above the legions can be taxing, for they may have been enchanted by other sorcerers.","The mouldering banners of the von Carsteins and other bloodlines may sit hanging in decrepit castles, but standards fallen in battle are surprisingly hard to hoist again with skeletal hands, for the old gods - even Khorne - find it an affront to the act of battle. Within Arkhan's Black Book are cantrips to ease such gods' wrath.",wh2_dlc11_effect_force_stat_melee_defence_zombies_skeletons,faction_to_force_own_unseen,5.0000,"Melee defence: %+n for Zombies, Skeleton Warriors and Skeleton Spearmen units",,Library of Secrets,Library of Secrets,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3718,wh_main_tech_vmp_bones_02a|wh2_dlc11_effect_force_stat_melee_defence_zombies_skeletons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defence.png,451,defence.png,battle,true
node,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_02,,,wh_main_tech_vmp_bones_02,Raise Newly Dead," A single-word boon, spoken during the ritual, will harden the skin of corpses as they jerk back to life. ","Arguably, the simplest Dark Magic rituals raise the newly-dead as Zombies. Even then, a Necromancer must have been steeped in the Dark Arts for years. Yet hidden in the annotations of Arkhan's book is a single word invocation that toughens up Zombies' skin - a useful boon if the reader knows where in the tome to look.",,,,,,Library of Secrets,Library of Secrets,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1834,wh_main_tech_vmp_bones_02,,,,,,,,0,1,200,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_02,,,wh_main_tech_vmp_bones_02,Raise Newly Dead," A single-word boon, spoken during the ritual, will harden the skin of corpses as they jerk back to life. ","Arguably, the simplest Dark Magic rituals raise the newly-dead as Zombies. Even then, a Necromancer must have been steeped in the Dark Arts for years. Yet hidden in the annotations of Arkhan's book is a single word invocation that toughens up Zombies' skin - a useful boon if the reader knows where in the tome to look.",,,,,,Library of Secrets,Library of Secrets,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1860,wh_main_tech_vmp_bones_02,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh_main_vmp_raise_newly_dead,false,false,,6303,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_02,,,wh_main_tech_vmp_bones_02,Raise Newly Dead," A single-word boon, spoken during the ritual, will harden the skin of corpses as they jerk back to life. ","Arguably, the simplest Dark Magic rituals raise the newly-dead as Zombies. Even then, a Necromancer must have been steeped in the Dark Arts for years. Yet hidden in the annotations of Arkhan's book is a single word invocation that toughens up Zombies' skin - a useful boon if the reader knows where in the tome to look.",wh3_main_effect_force_stat_movement_speed_zombies,faction_to_force_own_unseen,25.0000,Speed: %+n% for Zombies units,,Library of Secrets,Library of Secrets,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3719,wh_main_tech_vmp_bones_02|wh3_main_effect_force_stat_movement_speed_zombies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,battle_movement.png,421,battle_movement.png,battle,true
effect,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_02,,,wh_main_tech_vmp_bones_02,Raise Newly Dead," A single-word boon, spoken during the ritual, will harden the skin of corpses as they jerk back to life. ","Arguably, the simplest Dark Magic rituals raise the newly-dead as Zombies. Even then, a Necromancer must have been steeped in the Dark Arts for years. Yet hidden in the annotations of Arkhan's book is a single word invocation that toughens up Zombies' skin - a useful boon if the reader knows where in the tome to look.",wh3_main_effect_undead_post_battle_unit_saving_chance,faction_to_force_own_unseen,5.0000,The Dead Rise Again: %+n% chance for destroyed Undead units to be restored after battle,,Library of Secrets,Library of Secrets,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3720,wh_main_tech_vmp_bones_02|wh3_main_effect_undead_post_battle_unit_saving_chance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replenishment.png,101,replenishment.png,campaign,true
node,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_03,,,wh_main_tech_vmp_bones_03,Bonds of Flesh,"Blessed be the ties that bind, for they shall last forever.",,,,,,,Library of Secrets,Library of Secrets,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1835,wh_main_tech_vmp_bones_03,,,,,,,,1,1,300,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_03,,,wh_main_tech_vmp_bones_03,Bonds of Flesh,"Blessed be the ties that bind, for they shall last forever.",,,,,,,Library of Secrets,Library of Secrets,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1862,wh_main_tech_vmp_bones_03,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_cst_bonds_of_flesh,false,false,,6311,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_03,,,wh_main_tech_vmp_bones_03,Bonds of Flesh,"Blessed be the ties that bind, for they shall last forever.",,wh3_main_effect_healing_cap_zombies,faction_to_force_own_unseen,100.0000,Battle healing cap: %+n% for Zombies units,,Library of Secrets,Library of Secrets,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3721,wh_main_tech_vmp_bones_03|wh3_main_effect_healing_cap_zombies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,health_character.png,101,replenishment.png,battle,true
effect,warhammer_3,8.1.1,24237342,Vampire Counts,vampire_counts,wh2_dlc11_vmp_the_barrow_legion,The Barrow Legion,wh_main_vmp_vampire_counts,wh_main_sc_vmp_vampire_counts,LOCKED_STANDARD,vmp_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,vmp_mil,,wh_main_vmp_vampire_counts,,,wh_main_tech_vmp_bones_03,,,wh_main_tech_vmp_bones_03,Bonds of Flesh,"Blessed be the ties that bind, for they shall last forever.",,wh_main_effect_tech_recruitment_cost_reduction_zombies,faction_to_force_own_unseen,-50.0000,Recruitment and Raise Dead cost: %+n% for Zombies units,,Library of Secrets,Library of Secrets,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3722,wh_main_tech_vmp_bones_03|wh_main_effect_tech_recruitment_cost_reduction_zombies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treasury.png,106,treasury.png,campaign,false
