record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
faction,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,has_database_tree,factions_tables,db/factions_tables/data__.tsv,44,wh2_dlc11_cst_the_drowned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology_prerequisite,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_05,,,wh2_dlc11_tech_cst_command_05,Dominion Over Mortals,The smallfolk will obey… if they wish to live.,,,,,,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,wh2_dlc11_tech_cst_command_00,,,required_technology,endpoint_resolved,technology_required_technology_junctions_tables,db/technology_required_technology_junctions_tables/data__.tsv,27,wh2_dlc11_tech_cst_command_05|wh2_dlc11_tech_cst_command_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_04,,,wh2_dlc11_tech_cst_command_04,Foreign Architects,"Pirates have little time for landlubbing matters, so the expertise needed is drafted in from elsewhere.",,,,,,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,381,wh2_dlc11_tech_cst_command_04,,,,,,,,1,1,600,0,0,cst_1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_04,,,wh2_dlc11_tech_cst_command_04,Foreign Architects,"Pirates have little time for landlubbing matters, so the expertise needed is drafted in from elsewhere.",,,,,,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,180,wh2_dlc11_tech_cst_command_04,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_cst_command_04,false,false,,114812244,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_04,,,wh2_dlc11_tech_cst_command_04,Foreign Architects,"Pirates have little time for landlubbing matters, so the expertise needed is drafted in from elsewhere.",,wh_main_effect_building_construction_cost_mod_infrastructure,faction_to_region_own_unseen,-15.0000,Construction cost: %+n% for Infrastructure buildings,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,391,wh2_dlc11_tech_cst_command_04|wh_main_effect_building_construction_cost_mod_infrastructure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treasury.png,101,treasury.png,campaign,false
technology_prerequisite,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_04,,,wh2_dlc11_tech_cst_command_04,Foreign Architects,"Pirates have little time for landlubbing matters, so the expertise needed is drafted in from elsewhere.",,,,,,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,wh2_dlc11_tech_cst_command_00,,,required_technology,endpoint_resolved,technology_required_technology_junctions_tables,db/technology_required_technology_junctions_tables/data__.tsv,26,wh2_dlc11_tech_cst_command_04|wh2_dlc11_tech_cst_command_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_08,,,wh2_dlc11_tech_cst_command_08,Protection Racket,"You pay us and we keep the darkness at bay… After all, you wouldn't want one of your loved ones to have an... 'accident', would you?",,,,,,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,385,wh2_dlc11_tech_cst_command_08,,,,,,,,2,1,600,0,0,cst_1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_08,,,wh2_dlc11_tech_cst_command_08,Protection Racket,"You pay us and we keep the darkness at bay… After all, you wouldn't want one of your loved ones to have an... 'accident', would you?",,,,,,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,184,wh2_dlc11_tech_cst_command_08,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_cst_command_08,false,false,,1271225611,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_08,,,wh2_dlc11_tech_cst_command_08,Protection Racket,"You pay us and we keep the darkness at bay… After all, you wouldn't want one of your loved ones to have an... 'accident', would you?",,wh_main_effect_economy_gdp_mod_trade_sea,faction_to_region_own_unseen,10.0000,Income from Ports: %+n%,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,395,wh2_dlc11_tech_cst_command_08|wh_main_effect_economy_gdp_mod_trade_sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,income.png,176,income.png,campaign,true
technology_prerequisite,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_08,,,wh2_dlc11_tech_cst_command_08,Protection Racket,"You pay us and we keep the darkness at bay… After all, you wouldn't want one of your loved ones to have an... 'accident', would you?",,,,,,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,wh2_dlc11_tech_cst_command_00,,,required_technology,endpoint_resolved,technology_required_technology_junctions_tables,db/technology_required_technology_junctions_tables/data__.tsv,30,wh2_dlc11_tech_cst_command_08|wh2_dlc11_tech_cst_command_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_10,,,wh2_dlc11_tech_cst_command_10,Quartermaster,"The more brains you have, the more - and better - loot you will bring back to port.",,,,,,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,387,wh2_dlc11_tech_cst_command_10,,,,,,,,3,1,600,0,0,cst_1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_10,,,wh2_dlc11_tech_cst_command_10,Quartermaster,"The more brains you have, the more - and better - loot you will bring back to port.",,,,,,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,186,wh2_dlc11_tech_cst_command_10,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_cst_command_10,false,false,,180933989,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology_prerequisite,warhammer_3,8.1.1,24237342,Vampire Coast,vampire_coast,wh2_dlc11_cst_the_drowned,The Drowned,wh2_dlc11_cst_vampire_coast,wh2_dlc11_sc_cst_vampire_coast,LOCKED_STANDARD,cst_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,cst_mil,,wh2_dlc11_cst_vampire_coast,,,wh2_dlc11_tech_cst_command_10,,,wh2_dlc11_tech_cst_command_10,Quartermaster,"The more brains you have, the more - and better - loot you will bring back to port.",,,,,,,Vampire Coast Tech,Vampire Coast Tech,,,,,,,wh2_dlc11_tech_cst_command_00,,,required_technology,endpoint_resolved,technology_required_technology_junctions_tables,db/technology_required_technology_junctions_tables/data__.tsv,32,wh2_dlc11_tech_cst_command_10|wh2_dlc11_tech_cst_command_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
